[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\MATE 2.lcd
Output Date	27/02/2025
Output Time	02:13:29

[File Information]
Type	Data File
Generated	27/02/2025 01:23:01
Generated by	System Administrator
Modified	27/02/2025 02:13:29
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 01:23:25
Sample Type	0:Unknown
Level	0
Sample Name	MATE 2
Sample ID	MATE 2
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	21
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\MATE 2.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	94
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
2,53867	8866
2,54933	8639
2,56000	8470
2,57067	8366
2,58133	8344
2,59200	8396
2,60267	8512
2,61333	8653
2,62400	8756
2,63467	8786
2,64533	8714
2,65600	8543
2,66667	8293
2,67733	8007
2,68800	7715
2,69867	7449
2,70933	7222
2,72000	7051
2,73067	6938
2,74133	6885
2,75200	6875
2,76267	6912
2,77333	7022
2,78400	7280
2,79467	7895
2,80533	9191
2,81600	11577
2,82667	15383
2,83733	20786
2,84800	27395
2,85867	34468
2,86933	40885
2,88000	45680
2,89067	48201
2,90133	48314
2,91200	46303
2,92267	42724
2,93333	38226
2,94400	33434
2,95467	28808
2,96533	24706
2,97600	21259
2,98667	18512
2,99733	16367
3,00800	14687
3,01867	13330
3,02933	12194
3,04000	11180
3,05067	10294
3,06133	9529
3,07200	8905
3,08267	8418
3,09333	8044
3,10400	7781
3,11467	7583
3,12533	7425
3,13600	7317
3,14667	7232
3,15733	7159
3,16800	7094
3,17867	7023
3,18933	6944
3,20000	6860
3,21067	6769
3,22133	6671
3,23200	6580
3,24267	6489
3,25333	6419
3,26400	6365
3,27467	6341
3,28533	6345
3,29600	6372
3,30667	6424
3,31733	6518
3,32800	6649
3,33867	6821
3,34933	7018
3,36000	7217
3,37067	7412
3,38133	7585
3,39200	7683
3,40267	7722
3,41333	7673
3,42400	7572
3,43467	7400
3,44533	7194
3,45600	6994
3,46667	6843
3,47733	6767
3,48800	6805
3,49867	6956
3,50933	7163
3,52000	7223
3,53067	7004
3,54133	6524
3,55200	5924
3,56267	5350
3,57333	4887
3,58400	4534
3,59467	4307
3,60533	4157
3,61600	4079
3,62667	4059
3,63733	4080
3,64800	4124
3,65867	4195
3,66933	4291
3,68000	4407
3,69067	4543
3,70133	4717
3,71200	4905
3,72267	5132
3,73333	5391
3,74400	5678
3,75467	5984
3,76533	6316
3,77600	6640
3,78667	6960
3,79733	7249
3,80800	7493
3,81867	7673
3,82933	7784
3,84000	7804
3,85067	7751
3,86133	7634
3,87200	7452
3,88267	7229
3,89333	6989
3,90400	6733
3,91467	6486
3,92533	6255
3,93600	6058
3,94667	5888
3,95733	5758
3,96800	5671
3,97867	5634
3,98933	5681
4,00000	5867
4,01067	6299
4,02133	7129
4,03200	8540
4,04267	10768
4,05333	13981
4,06400	18268
4,07467	23436
4,08533	29158
4,09600	34829
4,10667	39764
4,11733	43326
4,12800	45099
4,13867	44926
4,14933	42967
4,16000	39601
4,17067	35356
4,18133	30702
4,19200	26106
4,20267	21860
4,21333	18171
4,22400	15098
4,23467	12618
4,24533	10704
4,25600	9256
4,26667	8184
4,27733	7413
4,28800	6855
4,29867	6463
4,30933	6200
4,32000	6034
4,33067	5949
4,34133	5949
4,35200	6007
4,36267	6140
4,37333	6345
4,38400	6620
4,39467	6981
4,40533	7394
4,41600	7837
4,42667	8317
4,43733	8765
4,44800	9149
4,45867	9456
4,46933	9646
4,48000	9705
4,49067	9626
4,50133	9427
4,51200	9134
4,52267	8766
4,53333	8349
4,54400	7935
4,55467	7557
4,56533	7251
4,57600	7070
4,58667	7028
4,59733	7162
4,60800	7471
4,61867	7937
4,62933	8526
4,64000	9186
4,65067	9847
4,66133	10410
4,67200	10810
4,68267	10982
4,69333	10932
4,70400	10644
4,71467	10157
4,72533	9536
4,73600	8841
4,74667	8129
4,75733	7441
4,76800	6802
4,77867	6242
4,78933	5770
4,80000	5388
4,81067	5075
4,82133	4827
4,83200	4653
4,84267	4527
4,85333	4451
4,86400	4416
4,87467	4411
4,88533	4431
4,89600	4472
4,90667	4530
4,91733	4599
4,92800	4665
4,93867	4728
4,94933	4800
4,96000	4856
4,97067	4914
4,98133	4953
4,99200	4985
5,00267	5011
5,01333	5025
5,02400	5034
5,03467	5036
5,04533	5028
5,05600	5010
5,06667	4984
5,07733	4958
5,08800	4921
5,09867	4891
5,10933	4844
5,12000	4792
5,13067	4733
5,14133	4685
5,15200	4640
5,16267	4601
5,17333	4554
5,18400	4529
5,19467	4508
5,20533	4505
5,21600	4504
5,22667	4516
5,23733	4528
5,24800	4561
5,25867	4605
5,26933	4654
5,28000	4697
5,29067	4747
5,30133	4804
5,31200	4863
5,32267	4930
5,33333	5010
5,34400	5108
5,35467	5240
5,36533	5386
5,37600	5575
5,38667	5786
5,39733	6032
5,40800	6304
5,41867	6589
5,42933	6901
5,44000	7208
5,45067	7491
5,46133	7744
5,47200	7941
5,48267	8088
5,49333	8167
5,50400	8180
5,51467	8132
5,52533	8033
5,53600	7902
5,54667	7743
5,55733	7594
5,56800	7472
5,57867	7385
5,58933	7329
5,60000	7298
5,61067	7295
5,62133	7291
5,63200	7275
5,64267	7217
5,65333	7128
5,66400	7000
5,67467	6844
5,68533	6668
5,69600	6471
5,70667	6283
5,71733	6101
5,72800	5939
5,73867	5780
5,74933	5647
5,76000	5527
5,77067	5429
5,78133	5337
5,79200	5266
5,80267	5189
5,81333	5132
5,82400	5069
5,83467	5008
5,84533	4966
5,85600	4917
5,86667	4885
5,87733	4873
5,88800	4889
5,89867	4957
5,90933	5077
5,92000	5301
5,93067	5619
5,94133	6063
5,95200	6632
5,96267	7335
5,97333	8154
5,98400	9037
5,99467	9951
6,00533	10825
6,01600	11598
6,02667	12204
6,03733	12589
6,04800	12722
6,05867	12611
6,06933	12273
6,08000	11739
6,09067	11070
6,10133	10311
6,11200	9522
6,12267	8769
6,13333	8067
6,14400	7444
6,15467	6912
6,16533	6505
6,17600	6205
6,18667	6033
6,19733	6011
6,20800	6183
6,21867	6609
6,22933	7395
6,24000	8687
6,25067	10685
6,26133	13679
6,27200	17996
6,28267	24040
6,29333	32218
6,30400	42944
6,31467	56594
6,32533	73254
6,33600	92911
6,34667	115102
6,35733	139266
6,36800	164281
6,37867	189000
6,38933	211945
6,40000	231866
6,41067	247517
6,42133	258061
6,43200	262919
6,44267	261950
6,45333	255426
6,46400	243896
6,47467	228242
6,48533	209534
6,49600	188747
6,50667	167060
6,51733	145380
6,52800	124639
6,53867	105331
6,54933	87959
6,56000	72692
6,57067	59645
6,58133	48689
6,59200	39681
6,60267	32372
6,61333	26551
6,62400	21976
6,63467	18417
6,64533	15669
6,65600	13590
6,66667	12069
6,67733	11015
6,68800	10381
6,69867	10166
6,70933	10409
6,72000	11173
6,73067	12530
6,74133	14580
6,75200	17359
6,76267	20859
6,77333	24975
6,78400	29536
6,79467	34288
6,80533	38922
6,81600	43166
6,82667	46785
6,83733	49603
6,84800	51532
6,85867	52539
6,86933	52685
6,88000	52062
6,89067	50799
6,90133	49014
6,91200	46840
6,92267	44392
6,93333	41792
6,94400	39112
6,95467	36455
6,96533	33857
6,97600	31376
6,98667	29034
6,99733	26853
7,00800	24845
7,01867	23012
7,02933	21361
7,04000	19892
7,05067	18585
7,06133	17436
7,07200	16453
7,08267	15609
7,09333	14888
7,10400	14289
7,11467	13786
7,12533	13354
7,13600	12964
7,14667	12621
7,15733	12283
7,16800	11940
7,17867	11596
7,18933	11246
7,20000	10883
7,21067	10510
7,22133	10153
7,23200	9793
7,24267	9458
7,25333	9131
7,26400	8838
7,27467	8569
7,28533	8334
7,29600	8128
7,30667	7960
7,31733	7821
