[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 2.lcd
Output Date	27/02/2025
Output Time	03:03:57

[File Information]
Type	Data File
Generated	27/02/2025 02:13:30
Generated by	System Administrator
Modified	27/02/2025 03:03:57
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 02:13:54
Sample Type	0:Unknown
Level	0
Sample Name	SCIFFEE 2
Sample ID	SCIFFEE 2
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	22
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 2.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	84
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
17	7,265	7,008	7,477	63537	3383	18,783	0,000	 V 			3,343	1449	103,534	0,000	0,487	1,068	0	0	0,000	0,000
18	7,648	7,477	7,925	71951	3922	18,346	0,000	 V 			3,572	2224	67,438	0,000	0,542	1,068	0	0	0,000	0,000
19	8,228	7,925	8,757	327840	13187	24,862	0,000	 V 			3,918	3017	49,720	0,000	0,930	1,097	0	0	0,000	0,000
20	9,040	8,757	9,440	287589	17468	16,464	0,000	 V 			4,404	8903	16,847	0,000	1,654	1,124	0	0	0,000	0,000
21	9,697	9,440	9,845	154448	10782	14,324	0,000	 V 			4,796	8069	18,589	0,000	1,612	1,089	0	0	0,000	0,000
22	9,888	9,845	10,197	83873	5909	14,193	0,000	 V 			4,911	15	10020,184	0,000	0,036	1,024	0	0	0,000	0,000
23	10,523	10,197	10,795	655396	50134	13,073	0,000	 V 			5,291	15497	9,679	0,000	0,120	1,077	0	0	0,000	0,000
24	10,851	10,795	10,933	31922	4113	7,761	0,000	 V 			5,486	857	175,075	0,000	0,360	1,037	0	0	0,000	0,000
25	11,188	10,933	13,024	4942388	411282	12,017	0,000	SV 			5,688	22632	6,628	1,171	0,379	1,037	0	0	0,000	0,000
26	11,865	11,744	11,915	1806	239	7,553	0,000	T  			6,092	70926	2,115	0,000	2,846	1,071	0	0	0,000	0,000
27	12,236	11,915	12,395	86601	7608	11,382	0,000	TV 			6,314	24295	6,174	0,000	1,508	1,036	0	0	0,000	0,000
28	12,661	12,395	12,704	60136	3953	15,214	0,000	TV 			6,569	1502	99,869	0,000	0,525	1,040	0	0	0,000	0,000
29	12,831	12,704	13,024	77173	7500	10,290	0,000	TV 			6,670	24251	6,185	0,000	0,208	1,015	0	0	0,000	0,000
30	13,272	13,024	14,912	5148474	274981	18,723	0,000	SV 			6,934	16332	9,185	3,087	1,184	1,040	0	0	0,000	0,000
31	14,307	14,155	14,464	40714	4639	8,777	0,000	T  			7,553	52048	2,882	1,014	3,107	1,089	0	0	0,000	0,000
32	14,622	14,464	14,901	52300	4931	10,607	0,000	T  			7,741	44890	3,341	1,446	1,195	1,025	0	0	0,000	0,000
33	15,187	14,912	16,907	5297112	402753	13,152	0,000	SV 			8,079	42168	3,557	1,425	1,977	1,044	0	0	0,000	0,000
34	15,676	15,573	15,936	48554	5790	8,386	0,000	T  			8,371	70184	2,137	1,613	1,834	1,036	0	0	0,000	0,000
35	16,270	16,000	16,587	54681	3218	16,990	0,000	T  			8,726	17761	8,446	1,092	1,641	1,042	0	0	0,000	0,000
36	16,771	16,597	16,907	51821	5819	8,906	0,000	T  			9,025	70203	2,137	0,934	1,349	1,034	0	0	0,000	0,000
37	17,157	16,907	17,440	1992713	159596	12,486	0,000	 V 			9,256	42842	3,501	1,106	1,322	1,026	0	0	0,000	0,000
38	17,594	17,440	17,685	211293	18690	11,305	0,000	 V 			9,517	20132	7,451	0,000	1,056	1,028	0	0	0,000	0,000
39	17,874	17,685	18,176	982328	78819	12,463	0,000	 V 			9,685	48035	3,123	0,000	0,681	1,018	0	0	0,000	0,000
40	18,254	18,176	18,624	112139	5456	20,552	0,000	 V 			9,912	1550	96,784	0,000	0,348	1,023	0	0	0,000	0,000
41	18,845	18,624	18,987	165258	11662	14,170	0,000	 V 			10,265	26310	5,701	0,000	0,510	1,036	0	0	0,000	0,000
42	19,204	18,987	19,499	382650	25205	15,182	0,000	 V 			10,480	38692	3,877	0,000	0,840	1,021	0	0	0,000	0,000
43	19,691	19,499	19,797	178166	15515	11,483	0,000	 V 			10,771	38476	3,899	0,000	1,229	1,028	0	0	0,000	0,000
44	19,942	19,797	20,192	274778	22547	12,187	0,000	 V 			10,921	50184	2,989	0,000	0,664	1,014	0	0	0,000	0,000
45	20,394	20,192	20,725	264236	25472	10,374	0,000	 V 			11,191	83025	1,807	1,027	1,414	1,025	0	0	0,000	0,000
46	21,088	20,928	21,237	19569	2220	8,815	0,000	   			11,606	112545	1,333	1,056	2,594	1,037	0	0	0,000	0,000
47	21,609	21,237	22,016	1179763	98125	12,023	0,000	 V 			11,918	73536	2,040	0,926	1,830	1,027	0	0	0,000	0,000
48	22,477	22,261	22,592	12978	1440	9,013	0,000	   			12,436	123716	1,212	0,000	3,022	1,044	0	0	0,000	0,000
49	22,787	22,592	23,243	281442	27316	10,303	0,000	 V 			12,622	105539	1,421	1,126	1,155	1,015	0	0	0,000	0,000
50	23,426	23,243	23,627	22309	2051	10,877	0,000	   			13,004	89739	1,672	1,015	2,155	1,030	0	0	0,000	0,000
51	23,774	23,637	23,925	13866	1751	7,920	0,000	   			13,212	172523	0,869	1,056	1,285	1,016	0	0	0,000	0,000
52	24,144	23,925	24,299	84184	6870	12,254	0,000	   			13,433	75070	1,998	0,000	1,273	1,017	0	0	0,000	0,000
53	24,373	24,299	24,555	26773	2998	8,930	0,000	 V 			13,570	37384	4,012	0,000	0,535	1,010	0	0	0,000	0,000
54	24,672	24,555	24,832	10174	1270	8,011	0,000	   			13,748	177639	0,844	1,139	0,809	1,013	0	0	0,000	0,000
55	24,928	24,853	25,045	1375	236	5,818	0,000	   			13,902	302931	0,495	1,253	1,234	1,011	0	0	0,000	0,000
56	25,224	25,067	25,344	4992	495	10,078	0,000	   			14,079	105368	1,424	0,000	1,204	1,013	0	0	0,000	0,000
57	25,533	25,344	25,632	35549	3303	10,764	0,000	 V 			14,263	57554	2,606	0,000	0,838	1,013	0	0	0,000	0,000
58	25,921	25,632	26,251	213132	13865	15,372	0,000	 V 			14,495	72946	2,056	0,000	0,960	1,016	0	0	0,000	0,000
59	26,388	26,251	26,549	11971	1281	9,347	0,000	 V 			14,774	149122	1,006	0,000	1,419	1,019	0	0	0,000	0,000
60	26,703	26,549	26,795	8889	905	9,819	0,000	   			14,963	41218	3,639	0,000	0,789	1,013	0	0	0,000	0,000
61	26,939	26,795	27,061	20251	1653	12,252	0,000	 V 			15,104	50157	2,991	0,000	0,469	1,009	0	0	0,000	0,000
62	27,207	27,061	27,595	23916	1463	16,348	0,000	 V 			15,264	23123	6,487	0,000	0,447	1,011	0	0	0,000	0,000
63	28,227	27,925	28,480	12910	770	16,757	0,000	   			15,874	65467	2,291	0,878	1,764	1,040	0	0	0,000	0,000
64	28,639	28,491	29,013	7040	625	11,258	0,000	   			16,120	141952	1,057	1,768	1,104	1,015	0	0	0,000	0,000
65	29,349	29,109	29,557	10420	918	11,346	0,000	   			16,544	129189	1,161	0,884	2,252	1,026	0	0	0,000	0,000
66	29,708	29,557	29,813	4148	417	9,955	0,000	   			16,759	77837	1,927	0,000	0,955	1,013	0	0	0,000	0,000
67	29,877	29,813	30,080	3501	395	8,855	0,000	 V 			16,860	82866	1,810	0,000	0,401	1,006	0	0	0,000	0,000
68	30,699	30,421	30,880	15154	1074	14,108	0,000	   			17,351	90426	1,659	0,000	1,996	1,029	0	0	0,000	0,000
69	31,060	30,880	31,712	30775	2243	13,717	0,000	 V 			17,567	143998	1,042	0,000	0,981	1,012	0	0	0,000	0,000
70	34,051	32,725	34,101	373558	7582	49,267	0,000	   			19,355	10063	14,907	0,000	3,550	1,102	0	0	0,000	0,000
71	34,228	34,101	34,293	90592	10789	8,397	0,000	 V 			19,461	49085	3,056	0,000	0,179	1,005	0	0	0,000	0,000
72	34,336	34,293	34,411	53206	9668	5,503	0,000	 V 			19,526	246083	0,610	0,000	0,242	1,003	0	0	0,000	0,000
73	34,528	34,411	34,571	56294	5884	9,567	0,000	 V 			19,640	15207	9,864	0,000	0,275	1,006	0	0	0,000	0,000
74	34,613	34,571	34,720	48021	5568	8,624	0,000	 V 			19,691	3287	45,637	0,000	0,048	1,003	0	0	0,000	0,000
75	35,069	34,720	35,413	1007418	119753	8,413	0,000	 V 			19,964	705137	0,213	0,000	0,353	1,014	0	0	0,000	0,000
76	35,488	35,413	35,563	144607	20608	7,017	0,000	 V 			20,214	204638	0,733	0,000	1,744	1,013	0	0	0,000	0,000
77	35,594	35,563	35,733	112220	14723	7,622	0,000	 V 			20,277	81948	1,830	0,000	0,259	1,003	0	0	0,000	0,000
78	35,851	35,733	35,989	132953	10400	12,784	0,000	 V 			20,431	51961	2,887	0,000	0,457	1,008	0	0	0,000	0,000
79	36,038	35,989	36,096	42700	6852	6,232	0,000	 V 			20,543	1616	92,804	0,000	0,089	1,005	0	0	0,000	0,000
80	36,335	36,096	36,480	146960	7733	19,005	0,000	 V 			20,721	16217	9,250	0,000	0,126	1,009	0	0	0,000	0,000
81	36,787	36,480	36,917	98310	3760	26,148	0,000	 V 			20,991	0	0,000	0,000	0,000	1,013	0	0	0,000	0,000
82	37,047	36,917	37,152	32598	3047	10,698	0,000	 V 			21,146	118250	1,268	0,000	0,000	1,007	0	0	0,000	0,000
83	37,233	37,152	37,365	9923	1198	8,281	0,000	 V 			21,257	2387	62,843	0,000	0,107	1,005	0	0	0,000	0,000
84	38,920	38,667	39,968	1023517	37175	27,532	0,000	   			22,265	349189	0,430	2,931	1,018	1,047	0	0	0,000	0,000

[Compound Results(PDA)]
# of IDs	0

[PDA Multi Chromatogram(Ch1)]
# of Points	      4689
Interval(msec)	640
Start Time(min)	0
End Time(min)	50,0053
Intensity Units	mAU
Intensity Multiplier	1
Type	MultiChrom
Wavelength(nm)	254
Bandwidth(nm)	4
R.Time (min)	Intensity
0,00000	0
0,01067	0
0,02133	0
0,03200	0
0,04267	0
0,05333	0
0,06400	0
0,07467	0
0,08533	0
0,09600	0
0,10667	0
0,11733	1
0,12800	-3
0,13867	7
0,14933	3
0,16000	2
0,17067	-2
0,18133	-4
0,19200	-8
0,20267	-6
0,21333	-7
0,22400	-10
0,23467	-4
0,24533	-4
0,25600	-10
0,26667	-12
0,27733	-11
0,28800	-7
0,29867	-12
0,30933	-11
0,32000	-4
0,33067	-16
0,34133	-14
0,35200	-19
0,36267	-10
0,37333	-13
0,38400	-18
0,39467	-13
0,40533	-16
0,41600	-8
0,42667	-13
0,43733	-6
0,44800	-7
0,45867	-14
0,46933	-23
0,48000	-23
0,49067	-20
0,50133	-14
0,51200	-16
0,52267	-14
0,53333	-16
0,54400	-12
0,55467	-9
0,56533	-6
0,57600	-8
0,58667	-8
0,59733	-8
0,60800	-9
0,61867	-11
0,62933	-2
0,64000	-8
0,65067	-9
0,66133	-6
0,67200	-12
0,68267	-15
0,69333	-18
0,70400	-18
0,71467	-19
0,72533	-19
0,73600	-17
0,74667	-10
0,75733	-6
0,76800	-15
0,77867	-14
0,78933	-16
0,80000	-10
0,81067	-9
0,82133	-16
0,83200	-13
0,84267	-6
0,85333	-7
0,86400	-11
0,87467	-3
0,88533	-3
0,89600	-8
0,90667	-5
0,91733	-8
0,92800	-14
0,93867	-14
0,94933	-9
0,96000	-6
0,97067	-1
0,98133	-6
0,99200	-14
1,00267	-8
1,01333	-12
1,02400	-5
1,03467	-3
1,04533	-7
1,05600	-13
1,06667	-16
1,07733	-13
1,08800	-11
1,09867	-18
1,10933	-4
1,12000	-6
1,13067	-11
1,14133	-6
1,15200	-2
1,16267	-2
1,17333	4
1,18400	10
1,19467	16
1,20533	19
1,21600	20
1,22667	19
1,23733	20
1,24800	23
1,25867	20
1,26933	21
1,28000	22
1,29067	27
1,30133	47
1,31200	68
1,32267	116
1,33333	206
1,34400	315
1,35467	422
1,36533	501
1,37600	559
1,38667	637
1,39733	746
1,40800	933
1,41867	1212
1,42933	1571
1,44000	2008
1,45067	2531
1,46133	3264
1,47200	4309
1,48267	5591
1,49333	6862
1,50400	7928
1,51467	8794
1,52533	9542
1,53600	10266
1,54667	11058
1,55733	11898
1,56800	12921
1,57867	15590
1,58933	25694
1,60000	53591
1,61067	106253
1,62133	178503
1,63200	255380
1,64267	321813
1,65333	367711
1,66400	391251
1,67467	396058
1,68533	386279
1,69600	364300
1,70667	331286
1,71733	289722
1,72800	243323
1,73867	197128
1,74933	154693
1,76000	118228
1,77067	88734
1,78133	66584
1,79200	51235
1,80267	41872
1,81333	38653
1,82400	42458
1,83467	52338
1,84533	64131
1,85600	72571
1,86667	74858
1,87733	71318
1,88800	64072
1,89867	55416
1,90933	46914
1,92000	39494
1,93067	33418
1,94133	28671
1,95200	25059
1,96267	22330
1,97333	20269
1,98400	18720
1,99467	17586
2,00533	16879
2,01600	16841
2,02667	17852
2,03733	20219
2,04800	23846
2,05867	28111
2,06933	32120
2,08000	35098
2,09067	36659
2,10133	37008
2,11200	36885
2,12267	37462
2,13333	39789
2,14400	44002
2,15467	49002
2,16533	52937
2,17600	54236
2,18667	52347
2,19733	47829
2,20800	41789
2,21867	35416
2,22933	29490
2,24000	24463
2,25067	20410
2,26133	17256
2,27200	14854
2,28267	13070
2,29333	11766
2,30400	10843
2,31467	10192
2,32533	9734
2,33600	9419
2,34667	9180
2,35733	8979
2,36800	8812
2,37867	8654
2,38933	8494
2,40000	8333
2,41067	8175
2,42133	8040
2,43200	7963
2,44267	7962
2,45333	8049
2,46400	8185
2,47467	8328
2,48533	8412
2,49600	8420
2,50667	8348
2,51733	8260
2,52800	8284
2,53867	8659
2,54933	9765
2,56000	12104
2,57067	16202
2,58133	22217
2,59200	29810
2,60267	37910
2,61333	45114
2,62400	50071
2,63467	51967
2,64533	50755
2,65600	46977
2,66667	41607
2,67733	35605
2,68800	29723
2,69867	24489
2,70933	20097
2,72000	16599
2,73067	13890
2,74133	11856
2,75200	10369
2,76267	9299
2,77333	8590
2,78400	8160
2,79467	7952
2,80533	7922
2,81600	8046
2,82667	8273
2,83733	8555
2,84800	8853
2,85867	9141
2,86933	9394
2,88000	9588
2,89067	9706
2,90133	9742
2,91200	9700
2,92267	9576
2,93333	9357
2,94400	9056
2,95467	8717
2,96533	8350
2,97600	7998
2,98667	7648
2,99733	7320
3,00800	7016
3,01867	6707
3,02933	6430
3,04000	6183
3,05067	5970
3,06133	5797
3,07200	5673
3,08267	5589
3,09333	5555
3,10400	5552
3,11467	5590
3,12533	5666
3,13600	5768
3,14667	5911
3,15733	6087
3,16800	6285
3,17867	6515
3,18933	6766
3,20000	7039
3,21067	7333
3,22133	7662
3,23200	8025
3,24267	8405
3,25333	8779
3,26400	9099
3,27467	9304
3,28533	9374
3,29600	9284
3,30667	9077
3,31733	8775
3,32800	8428
3,33867	8081
3,34933	7757
3,36000	7467
3,37067	7237
3,38133	7051
3,39200	6909
3,40267	6788
3,41333	6686
3,42400	6601
3,43467	6509
3,44533	6431
3,45600	6365
3,46667	6327
3,47733	6368
3,48800	6516
3,49867	6799
3,50933	7131
3,52000	7334
3,53067	7277
3,54133	6946
3,55200	6451
3,56267	5936
3,57333	5487
3,58400	5131
3,59467	4879
3,60533	4707
3,61600	4599
3,62667	4544
3,63733	4534
3,64800	4553
3,65867	4595
3,66933	4659
3,68000	4759
3,69067	4887
3,70133	5043
3,71200	5254
3,72267	5508
3,73333	5796
3,74400	6105
3,75467	6418
3,76533	6704
3,77600	6936
3,78667	7098
3,79733	7167
3,80800	7147
3,81867	7037
3,82933	6861
3,84000	6642
3,85067	6387
3,86133	6135
3,87200	5909
3,88267	5711
3,89333	5543
3,90400	5395
3,91467	5278
3,92533	5170
3,93600	5074
3,94667	4995
3,95733	4912
3,96800	4833
3,97867	4753
3,98933	4684
4,00000	4623
4,01067	4567
4,02133	4531
4,03200	4502
4,04267	4493
4,05333	4494
4,06400	4505
4,07467	4547
4,08533	4578
4,09600	4630
4,10667	4712
4,11733	4793
4,12800	4886
4,13867	5011
4,14933	5136
4,16000	5281
4,17067	5427
4,18133	5602
4,19200	5787
4,20267	5992
4,21333	6210
4,22400	6467
4,23467	6719
4,24533	6985
4,25600	7251
4,26667	7503
4,27733	7751
4,28800	7962
4,29867	8128
4,30933	8242
4,32000	8303
4,33067	8295
4,34133	8236
4,35200	8119
4,36267	7968
4,37333	7777
4,38400	7568
4,39467	7352
4,40533	7129
4,41600	6928
4,42667	6728
4,43733	6544
4,44800	6379
4,45867	6241
4,46933	6116
4,48000	6012
4,49067	5923
4,50133	5834
4,51200	5756
4,52267	5666
4,53333	5563
4,54400	5443
4,55467	5343
4,56533	5220
4,57600	5099
4,58667	4986
4,59733	4885
4,60800	4775
4,61867	4692
4,62933	4618
4,64000	4558
4,65067	4499
4,66133	4453
4,67200	4420
4,68267	4381
4,69333	4350
4,70400	4326
4,71467	4315
4,72533	4301
4,73600	4291
4,74667	4300
4,75733	4308
4,76800	4314
4,77867	4324
4,78933	4323
4,80000	4327
4,81067	4337
4,82133	4331
4,83200	4328
4,84267	4318
4,85333	4310
4,86400	4294
4,87467	4273
4,88533	4254
4,89600	4250
4,90667	4241
4,91733	4239
4,92800	4250
4,93867	4253
4,94933	4278
4,96000	4316
4,97067	4363
4,98133	4423
4,99200	4491
5,00267	4567
5,01333	4650
5,02400	4738
5,03467	4825
5,04533	4901
5,05600	4974
5,06667	5034
5,07733	5082
5,08800	5112
5,09867	5139
5,10933	5149
5,12000	5150
5,13067	5133
5,14133	5105
5,15200	5070
5,16267	5025
5,17333	4969
5,18400	4923
5,19467	4868
5,20533	4812
5,21600	4756
5,22667	4690
5,23733	4633
5,24800	4585
5,25867	4537
5,26933	4485
5,28000	4444
5,29067	4417
5,30133	4396
5,31200	4373
5,32267	4357
5,33333	4340
5,34400	4338
5,35467	4342
5,36533	4338
5,37600	4340
5,38667	4345
5,39733	4364
5,40800	4379
5,41867	4404
5,42933	4431
5,44000	4457
5,45067	4499
5,46133	4536
5,47200	4564
5,48267	4595
5,49333	4617
5,50400	4629
5,51467	4623
5,52533	4610
5,53600	4600
5,54667	4574
5,55733	4551
5,56800	4531
5,57867	4505
5,58933	4503
5,60000	4501
5,61067	4495
5,62133	4503
5,63200	4520
5,64267	4548
5,65333	4581
5,66400	4606
5,67467	4647
5,68533	4681
5,69600	4732
5,70667	4792
5,71733	4854
5,72800	4911
5,73867	4976
5,74933	5032
5,76000	5100
5,77067	5147
5,78133	5182
5,79200	5207
5,80267	5218
5,81333	5220
5,82400	5204
5,83467	5198
5,84533	5190
5,85600	5197
5,86667	5241
5,87733	5326
5,88800	5462
5,89867	5693
5,90933	6009
5,92000	6470
5,93067	7089
5,94133	7880
5,95200	8841
5,96267	9953
5,97333	11200
5,98400	12516
5,99467	13831
6,00533	15069
6,01600	16141
6,02667	16987
6,03733	17547
6,04800	17809
6,05867	17777
6,06933	17485
6,08000	16975
6,09067	16328
6,10133	15591
6,11200	14825
6,12267	14077
6,13333	13378
6,14400	12737
6,15467	12160
6,16533	11661
6,17600	11227
6,18667	10850
6,19733	10530
6,20800	10273
6,21867	10086
6,22933	9951
6,24000	9914
6,25067	9975
6,26133	10142
6,27200	10469
6,28267	10961
6,29333	11666
6,30400	12583
6,31467	13734
6,32533	15112
6,33600	16716
6,34667	18499
6,35733	20402
6,36800	22333
6,37867	24198
6,38933	25892
6,40000	27315
6,41067	28355
6,42133	28956
6,43200	29077
6,44267	28708
6,45333	27894
6,46400	26679
6,47467	25128
6,48533	23359
6,49600	21453
6,50667	19525
6,51733	17629
6,52800	15855
6,53867	14229
6,54933	12781
6,56000	11529
6,57067	10453
6,58133	9558
6,59200	8826
6,60267	8243
6,61333	7763
6,62400	7402
6,63467	7118
6,64533	6908
6,65600	6746
6,66667	6634
6,67733	6554
6,68800	6514
6,69867	6495
6,70933	6490
6,72000	6506
6,73067	6523
6,74133	6556
6,75200	6588
6,76267	6618
6,77333	6654
6,78400	6689
6,79467	6731
6,80533	6765
6,81600	6810
6,82667	6847
6,83733	6883
6,84800	6916
6,85867	6947
6,86933	6968
6,88000	6977
6,89067	6981
6,90133	6981
6,91200	6982
6,92267	6961
6,93333	6947
6,94400	6928
6,95467	6908
6,96533	6885
6,97600	6874
6,98667	6864
6,99733	6855
7,00800	6847
7,01867	6853
7,02933	6861
7,04000	6880
7,05067	6914
7,06133	6951
7,07200	7001
7,08267	7092
7,09333	7202
7,10400	7334
7,11467	7494
7,12533	7678
7,13600	7888
7,14667	8124
7,15733	8379
7,16800	8634
7,17867	8889
7,18933	9146
7,20000	9379
7,21067	9572
7,22133	9733
7,23200	9868
7,24267	9942
7,25333	9994
7,26400	10006
7,27467	9998
7,28533	9972
7,29600	9929
7,30667	9876
7,31733	9837
7,32800	9783
7,33867	9736
7,34933	9701
7,36000	9665
7,37067	9626
7,38133	9585
7,39200	9540
7,40267	9475
7,41333	9416
7,42400	9365
7,43467	9303
7,44533	9256
7,45600	9211
7,46667	9181
7,47733	9170
7,48800	9177
7,49867	9215
7,50933	9274
7,52000	9369
7,53067	9486
7,54133	9640
7,55200	9802
7,56267	9990
7,57333	10180
7,58400	10367
7,59467	10558
7,60533	10717
7,61600	10863
7,62667	10961
7,63733	11022
7,64800	11039
7,65867	11021
7,66933	10955
7,68000	10856
7,69067	10738
7,70133	10599
7,71200	10444
7,72267	10304
7,73333	10171
7,74400	10053
7,75467	9960
7,76533	9864
7,77600	9791
7,78667	9718
7,79733	9643
7,80800	9564
7,81867	9477
7,82933	9380
7,84000	9272
7,85067	9159
7,86133	9044
7,87200	8941
7,88267	8843
7,89333	8764
7,90400	8701
7,91467	8672
7,92533	8653
7,93600	8674
7,94667	8713
7,95733	8782
7,96800	8868
7,97867	8971
7,98933	9081
8,00000	9196
8,01067	9298
8,02133	9407
8,03200	9510
8,04267	9614
8,05333	9736
8,06400	9896
8,07467	10108
8,08533	10418
8,09600	10851
8,10667	11437
8,11733	12196
8,12800	13129
8,13867	14233
8,14933	15453
