[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 3.lcd
Output Date	27/02/2025
Output Time	00:32:32

[File Information]
Type	Data File
Generated	26/02/2025 23:42:04
Generated by	System Administrator
Modified	27/02/2025 00:32:31
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	26/02/2025 23:42:29
Sample Type	0:Unknown
Level	0
Sample Name	SCIFFEE 3
Sample ID	SCIFFEE 3
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	19
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 3.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	87
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
29	13,291	13,024	14,912	5251767	246811	21,278	0,000	SV 			6,945	15810	9,488	0,000	1,235	1,041	0	0	0,000	0,000
30	14,305	14,155	14,464	34128	3898	8,755	0,000	T  			7,551	52235	2,872	1,020	3,013	1,087	0	0	0,000	0,000
31	14,622	14,464	14,912	43848	4173	10,507	0,000	T  			7,741	45736	3,280	1,452	1,208	1,025	0	0	0,000	0,000
32	15,192	14,912	16,917	5482448	348383	15,737	0,000	SV 			8,082	40415	3,711	2,093	1,982	1,044	0	0	0,000	0,000
33	15,678	15,573	15,936	39575	4803	8,240	0,000	T  			8,372	71612	2,095	1,597	1,811	1,036	0	0	0,000	0,000
34	16,276	16,000	16,597	45655	2707	16,867	0,000	T  			8,729	18682	8,029	1,088	1,682	1,043	0	0	0,000	0,000
35	16,778	16,597	16,917	43817	4934	8,880	0,000	T  			9,029	70634	2,124	0,934	1,378	1,034	0	0	0,000	0,000
36	17,164	16,917	17,451	1981199	145062	13,658	0,000	 V 			9,261	38331	3,913	0,000	1,282	1,026	0	0	0,000	0,000
37	17,602	17,451	17,696	316399	25162	12,575	0,000	 V 			9,522	7805	19,219	0,000	0,762	1,028	0	0	0,000	0,000
38	17,881	17,696	18,176	1100318	76224	14,435	0,000	 V 			9,689	37987	3,949	0,000	0,480	1,018	0	0	0,000	0,000
39	18,260	18,176	18,624	357341	14304	24,982	0,000	 V 			9,915	154	972,595	0,000	0,121	1,023	0	0	0,000	0,000
40	18,850	18,624	18,997	363808	19730	18,440	0,000	 V 			10,268	6880	21,801	0,000	0,174	1,036	0	0	0,000	0,000
41	19,213	18,997	19,509	645280	32186	20,048	0,000	 V 			10,485	19524	7,683	0,000	0,498	1,021	0	0	0,000	0,000
42	19,698	19,509	19,808	345371	24164	14,293	0,000	 V 			10,775	13514	11,099	0,000	0,791	1,028	0	0	0,000	0,000
43	19,953	19,808	20,203	495162	30533	16,217	0,000	 V 			10,927	23060	6,505	0,000	0,422	1,014	0	0	0,000	0,000
44	20,403	20,203	20,736	575280	32365	17,775	0,000	 V 			11,197	39006	3,846	0,000	0,960	1,025	0	0	0,000	0,000
45	20,861	20,736	20,928	129861	11328	11,464	0,000	 V 			11,470	42	3539,452	0,000	0,069	1,024	0	0	0,000	0,000
46	21,095	20,928	21,248	229577	12983	17,683	0,000	 V 			11,610	3114	48,169	0,000	0,033	1,012	0	0	0,000	0,000
47	21,620	21,248	22,016	1452074	90407	16,062	0,000	 V 			11,924	59142	2,536	0,000	0,562	1,027	0	0	0,000	0,000
48	22,101	22,016	22,251	145148	10574	13,726	0,000	 V 			12,211	84	1793,710	0,000	0,096	1,024	0	0	0,000	0,000
49	22,484	22,251	22,592	211251	10994	19,215	0,000	 V 			12,440	84	1779,870	0,000	0,039	1,019	0	0	0,000	0,000
50	22,792	22,592	23,243	617315	33570	18,389	0,000	 V 			12,624	57991	2,587	0,000	0,061	1,015	0	0	0,000	0,000
51	23,433	23,243	23,648	229383	10464	21,921	0,000	 V 			13,008	3071	48,843	0,000	0,620	1,030	0	0	0,000	0,000
52	23,778	23,648	23,936	149903	9547	15,702	0,000	 V 			13,214	5947	25,221	0,000	0,236	1,016	0	0	0,000	0,000
53	24,150	23,936	24,309	244566	13508	18,105	0,000	 V 			13,437	16223	9,246	0,000	0,374	1,017	0	0	0,000	0,000
54	24,377	24,309	24,555	130268	9998	13,029	0,000	 V 			13,572	1916	78,277	0,000	0,151	1,010	0	0	0,000	0,000
55	24,678	24,555	24,853	129303	7890	16,387	0,000	 V 			13,752	4109	36,506	0,000	0,160	1,013	0	0	0,000	0,000
56	24,931	24,853	25,077	83319	6372	13,076	0,000	 V 			13,903	213	705,346	0,000	0,060	1,011	0	0	0,000	0,000
57	25,237	25,077	25,333	94468	6305	14,983	0,000	 V 			14,086	752	199,439	0,000	0,058	1,013	0	0	0,000	0,000
58	25,541	25,333	25,632	133408	8560	15,585	0,000	 V 			14,268	7276	20,617	0,000	0,125	1,013	0	0	0,000	0,000
59	25,928	25,632	26,261	394498	17478	22,572	0,000	 V 			14,499	19951	7,518	0,000	0,401	1,016	0	0	0,000	0,000
60	26,398	26,261	26,560	104923	6394	16,410	0,000	 V 			14,780	5177	28,976	0,000	0,426	1,019	0	0	0,000	0,000
61	26,710	26,560	26,816	85396	5772	14,796	0,000	 V 			14,966	1296	115,752	0,000	0,141	1,013	0	0	0,000	0,000
62	26,943	26,816	27,072	88231	6013	14,673	0,000	 V 			15,106	2554	58,728	0,000	0,092	1,009	0	0	0,000	0,000
63	27,228	27,072	27,605	153599	5542	27,715	0,000	 V 			15,276	504	297,796	0,000	0,082	1,011	0	0	0,000	0,000
64	27,678	27,605	27,840	52326	3832	13,655	0,000	 V 			15,545	78	1932,695	0,000	0,052	1,018	0	0	0,000	0,000
65	28,232	27,840	28,491	137499	3826	35,942	0,000	 V 			15,876	2924	51,301	0,000	0,076	1,021	0	0	0,000	0,000
66	28,648	28,491	29,120	97675	3197	30,556	0,000	 V 			16,125	2206	67,983	0,000	0,184	1,016	0	0	0,000	0,000
67	29,357	29,120	29,568	56463	2544	22,193	0,000	 V 			16,549	13369	11,220	0,000	0,410	1,026	0	0	0,000	0,000
68	29,713	29,568	29,813	25206	1821	13,840	0,000	 V 			16,762	6409	23,403	0,000	0,285	1,013	0	0	0,000	0,000
69	29,899	29,813	30,101	24396	1617	15,087	0,000	 V 			16,873	271	552,859	0,000	0,043	1,007	0	0	0,000	0,000
70	30,187	30,101	30,389	16814	1093	15,377	0,000	 V 			17,045	65	2299,893	0,000	0,026	1,010	0	0	0,000	0,000
71	30,717	30,389	30,880	31479	1494	21,076	0,000	 V 			17,362	36335	4,128	0,000	0,068	1,019	0	0	0,000	0,000
72	31,077	30,880	31,392	34834	2240	15,550	0,000	 V 			17,577	100824	1,488	0,000	0,694	1,012	0	0	0,000	0,000
73	31,509	31,392	31,691	3478	254	13,680	0,000	 V 			17,836	0	0,000	0,000	0,000	1,015	0	0	0,000	0,000
74	34,057	32,747	34,112	346651	7062	49,084	0,000	   			19,359	9295	16,138	0,000	0,000	1,085	0	0	0,000	0,000
75	34,232	34,112	34,293	81767	9875	8,280	0,000	 V 			19,463	42172	3,557	0,000	0,168	1,005	0	0	0,000	0,000
76	34,340	34,293	34,411	52014	9035	5,757	0,000	 V 			19,528	187800	0,799	0,000	0,219	1,003	0	0	0,000	0,000
77	34,528	34,411	34,571	58758	6179	9,509	0,000	 V 			19,640	14507	10,340	0,000	0,257	1,006	0	0	0,000	0,000
78	35,072	34,571	35,413	1079526	121445	8,889	0,000	 V 			19,965	695520	0,216	0,000	0,828	1,017	0	0	0,000	0,000
79	35,490	35,413	35,563	148598	21036	7,064	0,000	 V 			20,215	203190	0,738	0,000	1,731	1,013	0	0	0,000	0,000
80	35,596	35,563	35,733	118032	15215	7,758	0,000	 V 			20,279	48229	3,110	0,000	0,220	1,003	0	0	0,000	0,000
81	35,853	35,733	35,989	140687	10899	12,908	0,000	 V 			20,432	47072	3,187	0,000	0,392	1,008	0	0	0,000	0,000
82	36,041	35,989	36,096	46151	7381	6,252	0,000	 V 			20,544	2121	70,734	0,000	0,099	1,005	0	0	0,000	0,000
83	36,339	36,096	36,523	175712	8495	20,684	0,000	 V 			20,723	13719	10,934	0,000	0,137	1,009	0	0	0,000	0,000
84	36,789	36,523	36,907	95559	4185	22,833	0,000	 V 			20,992	133	1124,873	0,000	0,064	1,013	0	0	0,000	0,000
85	37,046	36,907	37,152	40762	3505	11,630	0,000	 V 			21,145	94141	1,593	0,000	0,039	1,007	0	0	0,000	0,000
86	37,234	37,152	37,429	16177	1646	9,831	0,000	 V 			21,258	4297	34,907	0,000	0,136	1,005	0	0	0,000	0,000
87	38,919	38,667	39,968	1038214	37199	27,910	0,000	   			22,265	349491	0,429	2,952	1,329	1,047	0	0	0,000	0,000

[Compound Results(PDA)]
# of IDs	0

[PDA Multi Chromatogram(Ch1)]
# of Points	      4689
Interval(msec)	640
Start Time(min)	0
End Time(min)	50,0053
Intensity Units	mAU
Intensity Multiplier	1
Type	MultiChrom
Wavelength(nm)	254
Bandwidth(nm)	4
R.Time (min)	Intensity
0,00000	0
0,01067	0
0,02133	0
0,03200	0
0,04267	0
0,05333	0
0,06400	0
0,07467	0
0,08533	0
0,09600	0
0,10667	0
0,11733	3
0,12800	-4
0,13867	4
0,14933	8
0,16000	5
0,17067	4
0,18133	1
0,19200	1
0,20267	2
0,21333	-1
0,22400	-3
0,23467	7
0,24533	3
0,25600	0
0,26667	-3
0,27733	-1
0,28800	-1
0,29867	-3
0,30933	-2
0,32000	-2
0,33067	4
0,34133	-5
0,35200	-9
0,36267	-4
0,37333	5
0,38400	-5
0,39467	-1
0,40533	-1
0,41600	1
0,42667	-7
0,43733	-12
0,44800	-13
0,45867	-3
0,46933	-11
0,48000	-10
0,49067	-1
0,50133	-5
0,51200	-10
0,52267	-10
0,53333	-6
0,54400	-9
0,55467	-10
0,56533	-13
0,57600	-7
0,58667	-9
0,59733	-10
0,60800	-20
0,61867	-12
0,62933	-8
0,64000	-4
0,65067	1
0,66133	-6
0,67200	-11
0,68267	-9
0,69333	-11
0,70400	-8
0,71467	0
0,72533	-1
0,73600	-8
0,74667	-7
0,75733	-1
0,76800	-5
0,77867	-6
0,78933	-5
0,80000	3
0,81067	-1
0,82133	-7
0,83200	-13
0,84267	-11
0,85333	-6
0,86400	3
0,87467	-1
0,88533	-5
0,89600	-5
0,90667	-3
0,91733	-4
0,92800	-2
0,93867	-1
0,94933	5
0,96000	1
0,97067	3
0,98133	-2
0,99200	-1
1,00267	8
1,01333	-4
1,02400	-6
1,03467	-2
1,04533	9
1,05600	10
1,06667	5
1,07733	13
1,08800	10
1,09867	10
1,10933	6
1,12000	6
1,13067	7
1,14133	11
1,15200	17
1,16267	23
1,17333	23
1,18400	31
1,19467	39
1,20533	38
1,21600	37
1,22667	38
1,23733	27
1,24800	30
1,25867	35
1,26933	43
1,28000	47
1,29067	57
1,30133	63
1,31200	76
1,32267	97
1,33333	139
1,34400	222
1,35467	308
1,36533	389
1,37600	466
1,38667	543
1,39733	654
1,40800	813
1,41867	1054
1,42933	1376
1,44000	1767
1,45067	2224
1,46133	2855
1,47200	3759
1,48267	4888
1,49333	6019
1,50400	7004
1,51467	7823
1,52533	8531
1,53600	9218
1,54667	9933
1,55733	10686
1,56800	11590
1,57867	14000
1,58933	23106
1,60000	48002
1,61067	94637
1,62133	158144
1,63200	225213
1,64267	282662
1,65333	321986
1,66400	341951
1,67467	346037
1,68533	337793
1,69600	319038
1,70667	290690
1,71733	254856
1,72800	214770
1,73867	174743
1,74933	137769
1,76000	105721
1,77067	79554
1,78133	59731
1,79200	45891
1,80267	37384
1,81333	34278
1,82400	37277
1,83467	45568
1,84533	55668
1,85600	63053
1,86667	65239
1,87733	62451
1,88800	56398
1,89867	49037
1,90933	41718
1,92000	35249
1,93067	29888
1,94133	25665
1,95200	22403
1,96267	19946
1,97333	18089
1,98400	16676
1,99467	15609
2,00533	14855
2,01600	14591
2,02667	15169
2,03733	16967
2,04800	20085
2,05867	24052
2,06933	28064
2,08000	31268
2,09067	33160
2,10133	33770
2,11200	33680
2,12267	33914
2,13333	35487
2,14400	38710
2,15467	42834
2,16533	46340
2,17600	47736
2,18667	46402
2,19733	42705
2,20800	37546
2,21867	31969
2,22933	26712
2,24000	22195
2,25067	18524
2,26133	15654
2,27200	13443
2,28267	11783
2,29333	10563
2,30400	9675
2,31467	9045
2,32533	8597
2,33600	8277
2,34667	8045
2,35733	7866
2,36800	7721
2,37867	7583
2,38933	7448
2,40000	7318
2,41067	7171
2,42133	7056
2,43200	6984
2,44267	6994
2,45333	7059
2,46400	7185
2,47467	7314
2,48533	7400
2,49600	7421
2,50667	7362
2,51733	7245
2,52800	7181
2,53867	7318
2,54933	7919
2,56000	9356
2,57067	12082
2,58133	16381
2,59200	22231
2,60267	28967
2,61333	35527
2,62400	40713
2,63467	43601
2,64533	43832
2,65600	41626
2,66667	37687
2,67733	32821
2,68800	27771
2,69867	23076
2,70933	19013
2,72000	15695
2,73067	13079
2,74133	11095
2,75200	9618
2,76267	8554
2,77333	7808
2,78400	7327
2,79467	7055
2,80533	6954
2,81600	7007
2,82667	7163
2,83733	7379
2,84800	7624
2,85867	7878
2,86933	8108
2,88000	8304
2,89067	8444
2,90133	8525
2,91200	8532
2,92267	8458
2,93333	8302
2,94400	8081
2,95467	7797
2,96533	7493
2,97600	7174
2,98667	6871
2,99733	6584
3,00800	6299
3,01867	6040
3,02933	5790
3,04000	5562
3,05067	5360
3,06133	5188
3,07200	5039
3,08267	4947
3,09333	4890
3,10400	4871
3,11467	4886
3,12533	4921
3,13600	4984
3,14667	5075
3,15733	5194
3,16800	5343
3,17867	5519
3,18933	5714
3,20000	5933
3,21067	6170
3,22133	6427
3,23200	6722
3,24267	7035
3,25333	7384
3,26400	7716
3,27467	7994
3,28533	8169
3,29600	8223
3,30667	8141
3,31733	7951
3,32800	7678
3,33867	7368
3,34933	7057
3,36000	6777
3,37067	6542
3,38133	6346
3,39200	6197
3,40267	6075
3,41333	5988
3,42400	5907
3,43467	5823
3,44533	5747
3,45600	5686
3,46667	5641
3,47733	5638
3,48800	5725
3,49867	5917
3,50933	6164
3,52000	6345
3,53067	6324
3,54133	6056
3,55200	5646
3,56267	5201
3,57333	4804
3,58400	4487
3,59467	4267
3,60533	4110
3,61600	4030
3,62667	3997
3,63733	3990
3,64800	4009
3,65867	4045
3,66933	4082
3,68000	4145
3,69067	4233
3,70133	4341
3,71200	4487
3,72267	4668
3,73333	4886
3,74400	5133
3,75467	5415
3,76533	5675
3,77600	5906
3,78667	6099
3,79733	6218
3,80800	6266
3,81867	6233
3,82933	6132
3,84000	5972
3,85067	5768
3,86133	5549
3,87200	5333
3,88267	5138
3,89333	4958
3,90400	4822
3,91467	4696
3,92533	4595
3,93600	4504
3,94667	4419
3,95733	4339
3,96800	4267
3,97867	4196
3,98933	4132
4,00000	4082
4,01067	4026
4,02133	3981
4,03200	3947
4,04267	3928
4,05333	3928
4,06400	3930
4,07467	3941
4,08533	3964
4,09600	3991
4,10667	4038
4,11733	4086
4,12800	4133
4,13867	4214
4,14933	4308
4,16000	4397
4,17067	4505
4,18133	4637
4,19200	4772
4,20267	4914
4,21333	5086
4,22400	5271
4,23467	5459
4,24533	5688
4,25600	5909
4,26667	6143
4,27733	6365
4,28800	6584
4,29867	6769
4,30933	6923
4,32000	7035
4,33067	7096
4,34133	7111
4,35200	7080
4,36267	6997
4,37333	6874
4,38400	6735
4,39467	6581
4,40533	6415
4,41600	6246
4,42667	6078
4,43733	5921
4,44800	5780
4,45867	5646
4,46933	5534
4,48000	5443
4,49067	5355
4,50133	5294
4,51200	5216
4,52267	5144
4,53333	5062
4,54400	4971
4,55467	4874
4,56533	4774
4,57600	4668
4,58667	4551
4,59733	4442
4,60800	4341
4,61867	4253
4,62933	4176
4,64000	4104
4,65067	4042
4,66133	3991
4,67200	3953
4,68267	3917
4,69333	3886
4,70400	3860
4,71467	3839
4,72533	3815
4,73600	3802
4,74667	3794
4,75733	3790
4,76800	3789
4,77867	3792
4,78933	3804
4,80000	3811
4,81067	3810
4,82133	3809
4,83200	3807
4,84267	3806
4,85333	3811
4,86400	3797
4,87467	3792
4,88533	3787
4,89600	3775
4,90667	3773
4,91733	3765
4,92800	3755
4,93867	3765
4,94933	3768
4,96000	3783
4,97067	3801
4,98133	3835
4,99200	3884
5,00267	3940
5,01333	3997
5,02400	4059
5,03467	4133
5,04533	4210
5,05600	4283
5,06667	4345
5,07733	4398
5,08800	4446
5,09867	4485
5,10933	4509
5,12000	4519
5,13067	4522
5,14133	4512
5,15200	4491
5,16267	4467
5,17333	4436
5,18400	4404
5,19467	4361
5,20533	4310
5,21600	4267
5,22667	4216
5,23733	4169
5,24800	4122
5,25867	4074
5,26933	4029
5,28000	3998
5,29067	3962
5,30133	3932
5,31200	3920
5,32267	3901
5,33333	3888
5,34400	3886
5,35467	3891
5,36533	3893
5,37600	3887
5,38667	3885
5,39733	3894
5,40800	3905
5,41867	3927
5,42933	3946
5,44000	3969
5,45067	3992
5,46133	4018
5,47200	4051
5,48267	4080
5,49333	4095
5,50400	4126
5,51467	4132
5,52533	4128
5,53600	4128
5,54667	4116
5,55733	4093
5,56800	4068
5,57867	4055
5,58933	4043
5,60000	4040
5,61067	4034
5,62133	4038
5,63200	4037
5,64267	4042
5,65333	4058
5,66400	4082
5,67467	4107
5,68533	4138
5,69600	4167
5,70667	4203
5,71733	4257
5,72800	4309
5,73867	4375
5,74933	4433
5,76000	4491
5,77067	4543
5,78133	4592
5,79200	4629
5,80267	4664
5,81333	4683
5,82400	4680
5,83467	4678
5,84533	4667
5,85600	4666
5,86667	4666
5,87733	4688
5,88800	4742
5,89867	4838
5,90933	5021
5,92000	5290
5,93067	5667
5,94133	6170
5,95200	6832
5,96267	7644
5,97333	8613
5,98400	9694
5,99467	10841
6,00533	12006
6,01600	13113
6,02667	14080
6,03733	14850
6,04800	15375
6,05867	15642
6,06933	15634
6,08000	15391
6,09067	14955
6,10133	14387
6,11200	13740
6,12267	13059
6,13333	12381
6,14400	11752
6,15467	11187
6,16533	10687
6,17600	10245
6,18667	9861
6,19733	9542
6,20800	9281
6,21867	9067
6,22933	8900
6,24000	8791
6,25067	8747
6,26133	8783
6,27200	8919
6,28267	9171
6,29333	9566
6,30400	10128
6,31467	10879
6,32533	11829
6,33600	12982
6,34667	14339
6,35733	15853
6,36800	17482
6,37867	19176
6,38933	20808
6,40000	22329
6,41067	23624
6,42133	24616
6,43200	25223
6,44267	25415
6,45333	25173
6,46400	24525
6,47467	23503
6,48533	22193
6,49600	20675
6,50667	19043
6,51733	17355
6,52800	15697
6,53867	14120
6,54933	12680
6,56000	11392
6,57067	10285
6,58133	9330
6,59200	8536
6,60267	7891
6,61333	7358
6,62400	6932
6,63467	6601
6,64533	6350
6,65600	6161
6,66667	6027
6,67733	5920
6,68800	5851
6,69867	5802
6,70933	5781
6,72000	5782
6,73067	5790
6,74133	5810
6,75200	5828
6,76267	5843
6,77333	5878
6,78400	5907
6,79467	5929
6,80533	5964
6,81600	5999
6,82667	6035
6,83733	6083
6,84800	6117
6,85867	6153
6,86933	6176
6,88000	6201
6,89067	6208
6,90133	6217
6,91200	6218
6,92267	6215
6,93333	6199
6,94400	6183
6,95467	6167
6,96533	6144
6,97600	6118
6,98667	6099
6,99733	6078
7,00800	6064
7,01867	6057
7,02933	6055
7,04000	6059
7,05067	6068
7,06133	6086
7,07200	6128
7,08267	6177
7,09333	6251
7,10400	6355
7,11467	6469
7,12533	6617
7,13600	6774
7,14667	6955
7,15733	7153
7,16800	7359
7,17867	7578
7,18933	7794
7,20000	8005
7,21067	8197
7,22133	8373
7,23200	8494
7,24267	8603
7,25333	8670
7,26400	8692
7,27467	8704
7,28533	8692
7,29600	8671
7,30667	8632
7,31733	8586
7,32800	8554
7,33867	8514
7,34933	8476
7,36000	8452
7,37067	8418
7,38133	8386
7,39200	8354
7,40267	8312
7,41333	8265
7,42400	8217
7,43467	8168
7,44533	8126
7,45600	8085
7,46667	8053
7,47733	8033
7,48800	8032
7,49867	8047
7,50933	8078
7,52000	8134
7,53067	8210
7,54133	8310
7,55200	8438
7,56267	8586
7,57333	8734
7,58400	8892
7,59467	9049
7,60533	9208
7,61600	9339
7,62667	9448
7,63733	9544
7,64800	9601
7,65867	9609
7,66933	9580
7,68000	9531
7,69067	9447
7,70133	9341
7,71200	9226
7,72267	9106
7,73333	8981
7,74400	8873
7,75467	8777
7,76533	8691
7,77600	8621
7,78667	8557
7,79733	8499
7,80800	8435
7,81867	8375
7,82933	8292
7,84000	8209
7,85067	8119
7,86133	8036
7,87200	7947
7,88267	7858
