[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 1.lcd
Output Date	27/02/2025
Output Time	08:06:52

[File Information]
Type	Data File
Generated	27/02/2025 07:16:24
Generated by	System Administrator
Modified	27/02/2025 08:06:52
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 07:16:49
Sample Type	0:Unknown
Level	0
Sample Name	CHA VERDE 1
Sample ID	CHA VERDE 1
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	28
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 1.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	86
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
17	7,766	7,584	7,947	181792	10933	16,628	0,000	 V 			4,037	2701	55,543	0,000	1,890	1,177	0	0	0,000	0,000
18	8,150	7,947	8,309	436135	32825	13,287	0,000	 V 			4,287	7020	21,369	0,000	0,779	1,062	0	0	0,000	0,000
19	8,507	8,309	8,800	3752319	319772	11,734	0,000	 V 			4,518	11673	12,850	0,000	1,014	1,054	0	0	0,000	0,000
20	8,922	8,800	9,301	500266	28938	17,288	0,000	 V 			4,788	3880	38,664	0,000	0,935	1,060	0	0	0,000	0,000
21	9,532	9,301	9,824	1518547	138773	10,943	0,000	 V 			5,183	18804	7,977	0,000	1,432	1,083	0	0	0,000	0,000
22	10,012	9,824	10,187	410381	28766	14,266	0,000	 V 			5,495	9390	15,974	0,000	1,389	1,060	0	0	0,000	0,000
23	10,303	10,187	10,795	410909	17390	23,629	0,000	 V 			5,684	5228	28,692	0,000	0,593	1,034	0	0	0,000	0,000
24	11,132	10,795	11,445	1806086	143170	12,615	0,000	 V 			6,221	19619	7,646	0,000	1,867	1,095	0	0	0,000	0,000
25	11,656	11,445	11,840	334613	19461	17,194	0,000	 V 			6,561	6446	23,270	0,000	1,166	1,055	0	0	0,000	0,000
26	12,086	11,840	12,576	15161631	1279650	11,848	0,000	 V 			6,840	22784	6,583	1,381	0,955	1,043	0	0	0,000	0,000
27	12,760	12,576	12,939	913910	81892	11,160	0,000	 V 			7,277	27834	5,389	0,000	2,152	1,064	0	0	0,000	0,000
28	13,091	12,939	15,776	16225709	804096	20,179	0,000	SV 			7,492	11887	12,619	3,877	0,841	1,029	0	0	0,000	0,000
29	13,827	13,717	13,995	176046	22366	7,871	0,000	T  			7,970	57503	2,609	1,200	2,072	1,064	0	0	0,000	0,000
30	14,371	14,219	14,528	103922	10668	9,742	0,000	T  			8,322	44114	3,400	0,000	2,155	1,044	0	0	0,000	0,000
31	14,577	14,528	14,763	27052	3356	8,061	0,000	TV 			8,456	13317	11,264	0,000	0,530	1,016	0	0	0,000	0,000
32	15,130	14,784	15,317	339245	30631	11,075	0,000	T  			8,815	42727	3,511	0,000	1,386	1,042	0	0	0,000	0,000
33	15,420	15,317	15,765	92707	6617	14,010	0,000	TV 			9,003	20024	7,491	0,000	0,797	1,021	0	0	0,000	0,000
34	16,068	15,776	16,800	3964836	343932	11,528	0,000	SV 			9,423	48876	3,069	1,288	1,783	1,047	0	0	0,000	0,000
35	16,722	16,608	16,800	4115	673	6,117	0,000	T  			9,848	152923	0,981	0,847	2,835	1,045	0	0	0,000	0,000
36	16,991	16,800	17,205	419828	32193	13,041	0,000	 V 			10,022	38397	3,907	0,000	1,036	1,018	0	0	0,000	0,000
37	17,395	17,205	17,749	395758	19004	20,825	0,000	 V 			10,284	16488	9,097	0,000	0,911	1,026	0	0	0,000	0,000
38	17,913	17,749	18,155	252482	15688	16,094	0,000	 V 			10,620	25243	5,942	0,000	1,043	1,033	0	0	0,000	0,000
39	18,309	18,155	18,453	143179	8860	16,161	0,000	 V 			10,877	4395	34,130	0,000	0,508	1,024	0	0	0,000	0,000
40	18,805	18,453	19,061	1787630	123617	14,461	0,000	 V 			11,198	41154	3,645	0,000	0,673	1,030	0	0	0,000	0,000
41	19,146	19,061	19,307	165821	12414	13,357	0,000	 V 			11,420	4237	35,405	0,000	0,441	1,020	0	0	0,000	0,000
42	19,369	19,307	19,531	128964	9989	12,911	0,000	 V 			11,564	172	871,776	0,000	0,063	1,013	0	0	0,000	0,000
43	19,668	19,531	19,765	161139	13343	12,077	0,000	 V 			11,759	11175	13,423	0,000	0,090	1,017	0	0	0,000	0,000
44	19,868	19,765	20,203	228452	13288	17,192	0,000	 V 			11,888	12134	12,362	0,000	0,273	1,011	0	0	0,000	0,000
45	20,406	20,203	20,544	284873	21989	12,955	0,000	 V 			12,237	42884	3,498	0,000	0,965	1,029	0	0	0,000	0,000
46	20,675	20,544	21,109	353930	19237	18,398	0,000	 V 			12,412	30374	4,938	0,000	0,618	1,014	0	0	0,000	0,000
47	21,363	21,109	21,429	551129	54194	10,170	0,000	 V 			12,858	22118	6,782	0,000	1,313	1,036	0	0	0,000	0,000
48	21,606	21,429	21,920	2841186	238745	11,901	0,000	 V 			13,016	71676	2,093	0,000	0,541	1,012	0	0	0,000	0,000
49	22,121	21,920	22,283	257441	18500	13,916	0,000	 V 			13,350	46095	3,254	0,000	1,400	1,026	0	0	0,000	0,000
50	22,359	22,283	22,539	117560	9019	13,035	0,000	 V 			13,504	3255	46,087	0,000	0,240	1,012	0	0	0,000	0,000
51	22,707	22,539	22,933	162635	9661	16,834	0,000	 V 			13,730	27878	5,381	0,000	0,330	1,017	0	0	0,000	0,000
52	23,119	22,933	23,200	135824	11534	11,776	0,000	 V 			13,997	15769	9,512	0,000	0,644	1,019	0	0	0,000	0,000
53	23,393	23,200	23,499	285949	20071	14,247	0,000	 V 			14,175	17938	8,362	0,000	0,382	1,013	0	0	0,000	0,000
54	23,592	23,499	23,851	263453	19771	13,325	0,000	 V 			14,304	21760	6,893	0,000	0,297	1,009	0	0	0,000	0,000
55	24,108	23,851	24,576	1358309	98723	13,759	0,000	 V 			14,638	72271	2,076	0,000	1,033	1,023	0	0	0,000	0,000
56	24,695	24,576	24,821	37223	2756	13,505	0,000	 V 			15,020	6868	21,839	0,000	0,758	1,026	0	0	0,000	0,000
57	24,927	24,821	25,003	26655	2590	10,292	0,000	 V 			15,170	4898	30,622	0,000	0,177	1,010	0	0	0,000	0,000
58	25,178	25,003	25,397	79701	5086	15,670	0,000	 V 			15,333	46717	3,211	0,000	0,265	1,011	0	0	0,000	0,000
59	25,528	25,397	25,643	33453	2620	12,768	0,000	 V 			15,560	17782	8,435	0,000	0,569	1,015	0	0	0,000	0,000
60	25,781	25,643	25,920	35246	2295	15,359	0,000	 V 			15,724	3892	38,540	0,000	0,209	1,011	0	0	0,000	0,000
61	26,148	25,920	26,421	56605	2440	23,194	0,000	 V 			15,962	11588	12,944	0,000	0,280	1,015	0	0	0,000	0,000
62	26,706	26,421	26,827	42173	2144	19,666	0,000	 V 			16,324	11627	12,901	0,000	0,569	1,023	0	0	0,000	0,000
63	26,906	26,827	27,051	21896	1943	11,269	0,000	 V 			16,454	10812	13,874	0,000	0,198	1,008	0	0	0,000	0,000
64	27,286	27,051	27,445	22423	1139	19,682	0,000	 V 			16,700	243	616,712	0,000	0,095	1,015	0	0	0,000	0,000
65	27,621	27,445	27,787	38597	3472	11,115	0,000	 V 			16,917	129036	1,162	0,000	0,092	1,013	0	0	0,000	0,000
66	27,868	27,787	28,021	10358	991	10,455	0,000	 V 			17,077	20942	7,163	0,000	0,458	1,009	0	0	0,000	0,000
67	28,171	28,021	28,256	5915	483	12,239	0,000	 V 			17,274	16678	8,994	0,000	0,369	1,012	0	0	0,000	0,000
68	28,974	28,256	29,056	85787	3009	28,514	0,000	 V 			17,795	3042	49,302	0,000	0,541	1,030	0	0	0,000	0,000
69	29,308	29,056	29,707	380854	26661	14,285	0,000	 V 			18,012	99798	1,503	0,000	0,270	1,012	0	0	0,000	0,000
70	30,617	29,707	30,933	304564	12823	23,751	0,000	 V 			18,861	46011	3,260	0,000	2,778	1,047	0	0	0,000	0,000
71	31,071	30,933	31,253	22226	1499	14,824	0,000	 V 			19,155	49722	3,017	0,000	0,805	1,016	0	0	0,000	0,000
72	31,450	31,253	31,637	23191	1529	15,169	0,000	 V 			19,401	73526	2,040	0,000	0,742	1,013	0	0	0,000	0,000
73	31,835	31,637	32,149	27201	2275	11,955	0,000	 V 			19,651	156088	0,961	0,000	0,981	1,013	0	0	0,000	0,000
74	32,485	32,299	32,576	2246	235	9,544	0,000	   			20,073	321965	0,466	0,765	2,357	1,021	0	0	0,000	0,000
75	33,970	32,843	34,048	145248	6647	21,852	0,000	   			21,036	212112	0,707	0,000	5,668	1,048	0	0	0,000	0,000
76	35,061	34,048	35,403	1257199	117261	10,721	0,000	 V 			21,744	663678	0,226	0,000	4,672	1,034	0	0	0,000	0,000
77	35,480	35,403	35,552	156977	22043	7,121	0,000	 V 			22,015	190373	0,788	0,000	1,684	1,012	0	0	0,000	0,000
78	35,585	35,552	35,733	133451	16101	8,288	0,000	 V 			22,084	45112	3,325	0,000	0,212	1,003	0	0	0,000	0,000
79	35,842	35,733	35,979	147398	11713	12,584	0,000	 V 			22,250	39945	3,755	0,000	0,370	1,008	0	0	0,000	0,000
80	36,031	35,979	36,085	50996	8144	6,262	0,000	 V 			22,373	1709	87,764	0,000	0,090	1,006	0	0	0,000	0,000
81	36,328	36,085	36,512	189240	8915	21,227	0,000	 V 			22,565	11462	13,087	0,000	0,122	1,009	0	0	0,000	0,000
82	36,777	36,512	36,928	110137	4566	24,119	0,000	 V 			22,857	0	0,000	0,000	0,000	1,013	0	0	0,000	0,000
83	37,040	36,928	37,152	37896	3611	10,495	0,000	 V 			23,027	107977	1,389	0,000	0,000	1,007	0	0	0,000	0,000
84	37,224	37,152	37,397	14170	1621	8,740	0,000	 V 			23,147	5905	25,401	0,000	0,154	1,005	0	0	0,000	0,000
85	37,926	37,813	38,091	3091	478	6,464	0,000	   			23,602	644497	0,233	1,070	0,661	1,020	0	0	0,000	0,000
86	38,915	38,667	39,947	996591	36658	27,186	0,000	   			24,244	344379	0,436	2,954	4,354	1,027	0	0	0,000	0,000

[Compound Results(PDA)]
# of IDs	0

[PDA Multi Chromatogram(Ch1)]
# of Points	      4689
Interval(msec)	640
Start Time(min)	0
End Time(min)	50,0053
Intensity Units	mAU
Intensity Multiplier	1
Type	MultiChrom
Wavelength(nm)	254
Bandwidth(nm)	4
R.Time (min)	Intensity
0,00000	0
0,01067	0
0,02133	0
0,03200	0
0,04267	0
0,05333	0
0,06400	0
0,07467	0
0,08533	0
0,09600	0
0,10667	-1
0,11733	-3
0,12800	-4
0,13867	0
0,14933	-2
0,16000	-3
0,17067	-11
0,18133	-8
0,19200	-3
0,20267	-2
0,21333	-7
0,22400	-7
0,23467	-11
0,24533	-11
0,25600	-15
0,26667	-15
0,27733	-14
0,28800	-9
0,29867	-15
0,30933	-12
0,32000	-10
0,33067	-12
0,34133	-7
0,35200	-15
0,36267	-18
0,37333	-8
0,38400	-15
0,39467	-17
0,40533	-14
0,41600	-11
0,42667	-9
0,43733	-16
0,44800	-10
0,45867	-2
0,46933	-9
0,48000	-10
0,49067	-13
0,50133	-12
0,51200	-13
0,52267	-6
0,53333	-9
0,54400	-11
0,55467	-6
0,56533	-16
0,57600	-11
0,58667	-8
0,59733	-13
0,60800	-16
0,61867	-14
0,62933	-11
0,64000	-13
0,65067	-18
0,66133	-9
0,67200	-5
0,68267	-1
0,69333	-7
0,70400	-5
0,71467	-5
0,72533	-6
0,73600	-7
0,74667	-0
0,75733	-7
0,76800	-11
0,77867	-8
0,78933	-11
0,80000	-12
0,81067	-13
0,82133	-16
0,83200	-8
0,84267	-18
0,85333	-12
0,86400	-13
0,87467	-13
0,88533	-10
0,89600	-13
0,90667	-17
0,91733	-3
0,92800	-6
0,93867	-12
0,94933	-7
0,96000	-14
0,97067	-14
0,98133	-10
0,99200	-5
1,00267	-7
1,01333	-3
1,02400	-7
1,03467	-12
1,04533	-10
1,05600	-12
1,06667	-8
1,07733	-6
1,08800	-1
1,09867	0
1,10933	-3
1,12000	-5
1,13067	5
1,14133	11
1,15200	36
1,16267	50
1,17333	52
1,18400	49
1,19467	49
1,20533	45
1,21600	42
1,22667	52
1,23733	48
1,24800	44
1,25867	41
1,26933	39
1,28000	44
1,29067	82
1,30133	175
1,31200	334
1,32267	540
1,33333	776
1,34400	1028
1,35467	1319
1,36533	1690
1,37600	2320
1,38667	3750
1,39733	7017
1,40800	12903
1,41867	20575
1,42933	28177
1,44000	34494
1,45067	39726
1,46133	44913
1,47200	50620
1,48267	56612
1,49333	62226
1,50400	67125
1,51467	71106
1,52533	74015
1,53600	75586
1,54667	75620
1,55733	74073
1,56800	71138
1,57867	67210
1,58933	62804
1,60000	58513
1,61067	54813
1,62133	51879
1,63200	49393
1,64267	46731
1,65333	43539
1,66400	40090
1,67467	36860
1,68533	34245
1,69600	32726
1,70667	33254
1,71733	37377
1,72800	46815
1,73867	60296
1,74933	70011
1,76000	69790
1,77067	62058
1,78133	52421
1,79200	44560
1,80267	39300
1,81333	35786
1,82400	32938
1,83467	30213
1,84533	27647
1,85600	25547
1,86667	24153
1,87733	23403
1,88800	22916
1,89867	22303
1,90933	21328
1,92000	20042
1,93067	18596
1,94133	17166
1,95200	15887
1,96267	14813
1,97333	13996
1,98400	13448
1,99467	13267
2,00533	13779
2,01600	15844
2,02667	20959
2,03733	30410
2,04800	44087
2,05867	59416
2,06933	72583
2,08000	80513
2,09067	82206
2,10133	78624
2,11200	71649
2,12267	63219
2,13333	54746
2,14400	47071
2,15467	40627
2,16533	35518
2,17600	31750
2,18667	29175
2,19733	27601
2,20800	26737
2,21867	26331
2,22933	26333
2,24000	26916
2,25067	28475
2,26133	31207
2,27200	34944
2,28267	38897
2,29333	42037
2,30400	43471
2,31467	42894
2,32533	40572
2,33600	37275
2,34667	33766
2,35733	30679
2,36800	28284
2,37867	26564
2,38933	25333
2,40000	24325
2,41067	23357
2,42133	22370
2,43200	21344
2,44267	20304
2,45333	19258
2,46400	18203
2,47467	17133
2,48533	16069
2,49600	15034
2,50667	14076
2,51733	13228
2,52800	12528
2,53867	12059
2,54933	11869
2,56000	11995
2,57067	12461
2,58133	13221
2,59200	14160
2,60267	15115
2,61333	15938
2,62400	16523
2,63467	16819
2,64533	16861
2,65600	16699
2,66667	16438
2,67733	16124
2,68800	15817
2,69867	15550
2,70933	15347
2,72000	15252
2,73067	15291
2,74133	15464
2,75200	15764
2,76267	16138
2,77333	16461
2,78400	16649
2,79467	16608
2,80533	16304
2,81600	15771
2,82667	15075
2,83733	14326
2,84800	13571
2,85867	12885
2,86933	12251
2,88000	11678
2,89067	11138
2,90133	10622
2,91200	10124
2,92267	9660
2,93333	9248
2,94400	8925
2,95467	8682
2,96533	8545
2,97600	8523
2,98667	8572
2,99733	8655
3,00800	8749
3,01867	8826
3,02933	8854
3,04000	8860
3,05067	8814
3,06133	8739
3,07200	8672
3,08267	8607
3,09333	8555
3,10400	8554
3,11467	8663
3,12533	9012
3,13600	9880
3,14667	11792
3,15733	15801
3,16800	23518
3,17867	37314
3,18933	59981
3,20000	94213
3,21067	141672
3,22133	201306
3,23200	269452
3,24267	338965
3,25333	401906
3,26400	450025
3,27467	477911
3,28533	483495
3,29600	468116
3,30667	435995
3,31733	392344
3,32800	343013
3,33867	292363
3,34933	244044
3,36000	200201
3,37067	162024
3,38133	129804
3,39200	103244
3,40267	81903
3,41333	65003
3,42400	51889
3,43467	41804
3,44533	34154
3,45600	28384
3,46667	24057
3,47733	20817
3,48800	18370
3,49867	16453
3,50933	14881
3,52000	13575
3,53067	12542
3,54133	11805
3,55200	11306
3,56267	10987
3,57333	10786
3,58400	10701
3,59467	10702
3,60533	10809
3,61600	10998
3,62667	11268
3,63733	11569
3,64800	11879
3,65867	12180
3,66933	12421
3,68000	12586
3,69067	12670
3,70133	12662
3,71200	12560
3,72267	12355
3,73333	12092
3,74400	11781
3,75467	11448
3,76533	11108
3,77600	10769
3,78667	10447
3,79733	10151
3,80800	9860
3,81867	9586
3,82933	9338
3,84000	9108
3,85067	8909
3,86133	8724
3,87200	8578
3,88267	8452
3,89333	8371
3,90400	8309
3,91467	8283
3,92533	8289
3,93600	8318
3,94667	8367
3,95733	8448
3,96800	8561
3,97867	8704
3,98933	8884
4,00000	9096
4,01067	9340
4,02133	9621
4,03200	9932
4,04267	10273
4,05333	10632
4,06400	11004
4,07467	11385
4,08533	11766
4,09600	12154
4,10667	12520
4,11733	12886
4,12800	13224
4,13867	13556
4,14933	13870
4,16000	14182
4,17067	14520
4,18133	14907
4,19200	15387
4,20267	16068
4,21333	17033
4,22400	18441
4,23467	20408
4,24533	23084
4,25600	26550
4,26667	30831
4,27733	35856
4,28800	41394
4,29867	47134
4,30933	52690
4,32000	57630
4,33067	61555
4,34133	64198
4,35200	65392
4,36267	65078
4,37333	63408
4,38400	60559
4,39467	56823
4,40533	52474
4,41600	47803
4,42667	43053
4,43733	38450
4,44800	34104
4,45867	30140
4,46933	26599
4,48000	23483
4,49067	20783
4,50133	18467
4,51200	16495
4,52267	14809
4,53333	13390
4,54400	12176
4,55467	11147
4,56533	10281
4,57600	9535
4,58667	8905
4,59733	8370
4,60800	7898
4,61867	7506
4,62933	7171
4,64000	6865
4,65067	6594
4,66133	6361
4,67200	6151
4,68267	5963
4,69333	5811
4,70400	5682
4,71467	5575
4,72533	5487
4,73600	5434
4,74667	5404
4,75733	5403
4,76800	5418
4,77867	5470
4,78933	5537
4,80000	5628
4,81067	5727
4,82133	5818
4,83200	5906
4,84267	5989
4,85333	6052
4,86400	6091
4,87467	6110
4,88533	6099
4,89600	6078
4,90667	6033
4,91733	5993
4,92800	5949
4,93867	5901
4,94933	5857
4,96000	5821
4,97067	5801
4,98133	5783
4,99200	5775
5,00267	5772
5,01333	5777
5,02400	5777
5,03467	5793
5,04533	5801
5,05600	5813
5,06667	5827
5,07733	5843
5,08800	5872
5,09867	5909
5,10933	5947
5,12000	5999
5,13067	6048
5,14133	6110
5,15200	6183
5,16267	6262
5,17333	6342
5,18400	6426
5,19467	6512
5,20533	6586
5,21600	6666
5,22667	6741
5,23733	6809
5,24800	6869
5,25867	6900
5,26933	6919
5,28000	6918
5,29067	6890
5,30133	6840
5,31200	6761
5,32267	6644
5,33333	6510
5,34400	6357
5,35467	6203
5,36533	6037
5,37600	5886
5,38667	5742
5,39733	5625
5,40800	5525
5,41867	5461
5,42933	5419
5,44000	5393
5,45067	5388
5,46133	5405
5,47200	5433
5,48267	5453
5,49333	5464
5,50400	5461
5,51467	5450
5,52533	5427
5,53600	5385
5,54667	5340
5,55733	5284
5,56800	5234
5,57867	5173
5,58933	5127
5,60000	5099
5,61067	5060
5,62133	5045
5,63200	5037
5,64267	5048
5,65333	5062
5,66400	5091
5,67467	5130
5,68533	5180
5,69600	5248
5,70667	5328
5,71733	5414
5,72800	5511
5,73867	5608
5,74933	5712
5,76000	5808
5,77067	5893
5,78133	5974
5,79200	6060
5,80267	6134
5,81333	6202
5,82400	6250
5,83467	6310
5,84533	6373
5,85600	6427
5,86667	6493
5,87733	6560
5,88800	6634
5,89867	6728
5,90933	6836
5,92000	6988
5,93067	7145
5,94133	7344
5,95200	7576
5,96267	7833
5,97333	8124
5,98400	8419
5,99467	8708
6,00533	8984
6,01600	9217
6,02667	9406
6,03733	9540
6,04800	9613
6,05867	9631
6,06933	9619
6,08000	9587
6,09067	9536
6,10133	9490
6,11200	9457
6,12267	9438
6,13333	9445
6,14400	9470
6,15467	9518
6,16533	9598
6,17600	9704
6,18667	9846
6,19733	10036
6,20800	10248
6,21867	10536
6,22933	10904
6,24000	11405
6,25067	12051
6,26133	12909
6,27200	14031
6,28267	15458
6,29333	17267
6,30400	19469
6,31467	22100
6,32533	25089
6,33600	28400
6,34667	31891
6,35733	35441
6,36800	38825
6,37867	41860
6,38933	44335
6,40000	46104
6,41067	47037
6,42133	47081
6,43200	46253
6,44267	44624
6,45333	42327
6,46400	39550
6,47467	36424
6,48533	33173
6,49600	29914
6,50667	26791
6,51733	23902
6,52800	21305
6,53867	19033
6,54933	17074
6,56000	15423
6,57067	14055
6,58133	12930
6,59200	12017
6,60267	11311
6,61333	10773
6,62400	10409
6,63467	10259
6,64533	10386
6,65600	10942
6,66667	12118
6,67733	14223
6,68800	17608
6,69867	22659
6,70933	29622
6,72000	38667
6,73067	49575
6,74133	61900
6,75200	74877
6,76267	87714
6,77333	99620
6,78400	109868
6,79467	118058
6,80533	123927
6,81600	127496
6,82667	128903
6,83733	128370
6,84800	126218
6,85867	122707
6,86933	118178
6,88000	112882
6,89067	107113
6,90133	101030
6,91200	94848
6,92267	88690
6,93333	82727
6,94400	77025
6,95467	71653
6,96533	66670
6,97600	62096
6,98667	57956
6,99733	54197
7,00800	50842
7,01867	47832
7,02933	45163
7,04000	42777
7,05067	40659
7,06133	38755
7,07200	37047
7,08267	35502
7,09333	34078
7,10400	32774
7,11467	31554
7,12533	30416
7,13600	29326
7,14667	28288
7,15733	27278
7,16800	26307
7,17867	25369
7,18933	24455
7,20000	23564
7,21067	22715
7,22133	21860
7,23200	21041
7,24267	20240
7,25333	19465
7,26400	18695
7,27467	17945
7,28533	17224
7,29600	16531
7,30667	15857
7,31733	15213
7,32800	14599
7,33867	14021
7,34933	13474
7,36000	12954
7,37067	12474
7,38133	12018
7,39200	11615
7,40267	11235
7,41333	10893
7,42400	10593
7,43467	10321
7,44533	10093
7,45600	9897
7,46667	9723
7,47733	9574
7,48800	9429
7,49867	9312
7,50933	9196
7,52000	9091
7,53067	8992
7,54133	8902
7,55200	8811
7,56267	8740
7,57333	8686
7,58400	8650
7,59467	8669
7,60533	8734
7,61600	8838
7,62667	9012
7,63733	9247
7,64800	9548
7,65867	9917
7,66933	10347
7,68000	10813
7,69067	11319
7,70133	11815
7,71200	12288
7,72267	12717
7,73333	13080
7,74400	13357
7,75467	13530
7,76533	13592
7,77600	13537
7,78667	13389
7,79733	13150
7,80800	12834
7,81867	12462
7,82933	12058
7,84000	11635
7,85067	11211
7,86133	10809
7,87200	10430
7,88267	10084
7,89333	9780
7,90400	9536
7,91467	9337
