[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA REAL.lcd
Output Date	26/02/2025
Output Time	23:42:03

[File Information]
Type	Data File
Generated	26/02/2025 22:51:34
Generated by	System Administrator
Modified	26/02/2025 23:42:03
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	26/02/2025 22:52:00
Sample Type	0:Unknown
Level	0
Sample Name	CHA REAL
Sample ID	CHA REAL
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	18
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA REAL.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	88
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
4,97067	7809
4,98133	7839
4,99200	7870
5,00267	7880
5,01333	7892
5,02400	7895
5,03467	7897
5,04533	7890
5,05600	7871
5,06667	7829
5,07733	7793
5,08800	7746
5,09867	7682
5,10933	7609
5,12000	7533
5,13067	7444
5,14133	7364
5,15200	7276
5,16267	7193
5,17333	7104
5,18400	7020
5,19467	6939
5,20533	6867
5,21600	6800
5,22667	6740
5,23733	6687
5,24800	6643
5,25867	6606
5,26933	6579
5,28000	6557
5,29067	6562
5,30133	6557
5,31200	6572
5,32267	6609
5,33333	6648
5,34400	6710
5,35467	6794
5,36533	6909
5,37600	7043
5,38667	7227
5,39733	7463
5,40800	7735
5,41867	8068
5,42933	8448
5,44000	8877
5,45067	9331
5,46133	9798
5,47200	10249
5,48267	10676
5,49333	11047
5,50400	11340
5,51467	11532
5,52533	11612
5,53600	11571
5,54667	11424
5,55733	11197
5,56800	10887
5,57867	10536
5,58933	10167
5,60000	9797
5,61067	9463
5,62133	9128
5,63200	8837
5,64267	8569
5,65333	8330
5,66400	8117
5,67467	7924
5,68533	7759
5,69600	7626
5,70667	7512
5,71733	7424
5,72800	7347
5,73867	7297
5,74933	7257
5,76000	7213
5,77067	7182
5,78133	7150
5,79200	7121
5,80267	7093
5,81333	7052
5,82400	7001
5,83467	6956
5,84533	6916
5,85600	6872
5,86667	6845
5,87733	6833
5,88800	6835
5,89867	6893
5,90933	6996
5,92000	7166
5,93067	7428
5,94133	7792
5,95200	8272
5,96267	8891
5,97333	9626
5,98400	10473
5,99467	11380
6,00533	12322
6,01600	13226
6,02667	14021
6,03733	14667
6,04800	15112
6,05867	15333
6,06933	15332
6,08000	15118
6,09067	14745
6,10133	14246
6,11200	13688
6,12267	13106
6,13333	12555
6,14400	12039
6,15467	11615
6,16533	11282
6,17600	11052
6,18667	10956
6,19733	11034
6,20800	11339
6,21867	11980
6,22933	13118
6,24000	14978
6,25067	17912
6,26133	22396
6,27200	29047
6,28267	38637
6,29333	51977
6,30400	70018
6,31467	93432
6,32533	122955
6,33600	158369
6,34667	199377
6,35733	244455
6,36800	291904
6,37867	338906
6,38933	382748
6,40000	420494
6,41067	449833
6,42133	469004
6,43200	477134
6,44267	474250
6,45333	461089
6,46400	438986
6,47467	409833
6,48533	375494
6,49600	338157
6,50667	299433
6,51733	261190
6,52800	224532
6,53867	190627
6,54933	159940
6,56000	132915
6,57067	109558
6,58133	89830
6,59200	73389
6,60267	59944
6,61333	49073
6,62400	40379
6,63467	33531
6,64533	28166
6,65600	24015
6,66667	20863
6,67733	18567
6,68800	17018
6,69867	16199
6,70933	16160
6,72000	17016
6,73067	18945
6,74133	22104
6,75200	26620
6,76267	32459
6,77333	39498
6,78400	47331
6,79467	55499
6,80533	63456
6,81600	70665
6,82667	76751
6,83733	81413
6,84800	84568
6,85867	86203
6,86933	86452
6,88000	85479
6,89067	83511
6,90133	80778
6,91200	77481
6,92267	73822
6,93333	69959
6,94400	66038
6,95467	62164
6,96533	58446
6,97600	54939
6,98667	51676
6,99733	48703
7,00800	45996
7,01867	43563
7,02933	41348
7,04000	39340
7,05067	37492
7,06133	35773
7,07200	34156
7,08267	32617
7,09333	31148
7,10400	29741
7,11467	28402
7,12533	27129
7,13600	25925
7,14667	24798
7,15733	23762
7,16800	22817
7,17867	21965
7,18933	21196
7,20000	20541
7,21067	19963
7,22133	19458
7,23200	19041
7,24267	18706
7,25333	18442
7,26400	18246
7,27467	18094
7,28533	17992
7,29600	17915
7,30667	17853
7,31733	17781
7,32800	17682
7,33867	17549
7,34933	17367
7,36000	17123
7,37067	16835
7,38133	16501
7,39200	16120
7,40267	15727
7,41333	15328
7,42400	14939
7,43467	14589
7,44533	14276
7,45600	14020
7,46667	13830
7,47733	13694
7,48800	13621
7,49867	13610
7,50933	13644
7,52000	13704
7,53067	13800
7,54133	13902
7,55200	13993
7,56267	14079
7,57333	14164
7,58400	14220
7,59467	14261
7,60533	14269
7,61600	14259
7,62667	14223
7,63733	14155
7,64800	14080
7,65867	13992
7,66933	13888
7,68000	13782
7,69067	13691
7,70133	13598
7,71200	13524
7,72267	13463
7,73333	13411
7,74400	13396
7,75467	13392
7,76533	13391
7,77600	13391
7,78667	13380
7,79733	13364
7,80800	13338
7,81867	13282
7,82933	13208
7,84000	13102
7,85067	12975
7,86133	12828
7,87200	12656
7,88267	12467
7,89333	12268
7,90400	12093
7,91467	11932
7,92533	11790
7,93600	11677
7,94667	11606
7,95733	11567
7,96800	11573
7,97867	11611
7,98933	11684
8,00000	11789
8,01067	11922
8,02133	12070
8,03200	12236
8,04267	12439
8,05333	12672
8,06400	12958
8,07467	13314
8,08533	13747
8,09600	14273
8,10667	14896
8,11733	15618
8,12800	16434
8,13867	17321
8,14933	18252
8,16000	19204
8,17067	20125
8,18133	20969
8,19200	21694
8,20267	22250
8,21333	22609
8,22400	22756
8,23467	22699
8,24533	22455
8,25600	22053
8,26667	21543
8,27733	20989
8,28800	20423
8,29867	19894
8,30933	19427
8,32000	19066
8,33067	18821
8,34133	18707
8,35200	18701
8,36267	18805
8,37333	18994
8,38400	19237
8,39467	19512
8,40533	19800
8,41600	20082
8,42667	20392
8,43733	20775
8,44800	21342
8,45867	22270
8,46933	23755
8,48000	26084
8,49067	29493
8,50133	34224
8,51200	40331
8,52267	47769
8,53333	56171
8,54400	65022
8,55467	73611
8,56533	81227
8,57600	87248
8,58667	91274
8,59733	93102
8,60800	92798
8,61867	90584
8,62933	86854
8,64000	82002
8,65067	76458
8,66133	70602
8,67200	64729
8,68267	59046
8,69333	53725
8,70400	48807
8,71467	44343
8,72533	40305
8,73600	36700
8,74667	33476
8,75733	30610
8,76800	28095
8,77867	25894
8,78933	24021
8,80000	22457
8,81067	21213
8,82133	20254
8,83200	19573
8,84267	19148
8,85333	18959
8,86400	18982
8,87467	19190
8,88533	19533
8,89600	19991
8,90667	20524
8,91733	21110
8,92800	21693
8,93867	22258
8,94933	22793
8,96000	23274
8,97067	23672
8,98133	23976
8,99200	24178
9,00267	24273
9,01333	24229
9,02400	24063
9,03467	23757
9,04533	23320
9,05600	22763
9,06667	22093
9,07733	21338
9,08800	20531
9,09867	19691
9,10933	18869
9,12000	18072
9,13067	17309
9,14133	16618
9,15200	15998
9,16267	15460
9,17333	14997
9,18400	14611
9,19467	14304
9,20533	14046
9,21600	13857
9,22667	13723
9,23733	13630
9,24800	13577
9,25867	13550
9,26933	13548
9,28000	13555
9,29067	13571
9,30133	13599
9,31200	13619
9,32267	13654
9,33333	13684
9,34400	13716
9,35467	13780
9,36533	13864
9,37600	14025
9,38667	14288
9,39733	14707
9,40800	15351
9,41867	16295
9,42933	17618
9,44000	19384
9,45067	21676
9,46133	24494
9,47200	27800
9,48267	31495
9,49333	35394
9,50400	39287
9,51467	42885
9,52533	45948
9,53600	48218
9,54667	49519
9,55733	49784
9,56800	49026
9,57867	47377
9,58933	45034
9,60000	42260
9,61067	39284
9,62133	36360
9,63200	33683
9,64267	31371
9,65333	29491
9,66400	28063
9,67467	27048
9,68533	26376
9,69600	25959
9,70667	25709
9,71733	25521
9,72800	25346
9,73867	25128
9,74933	24823
9,76000	24424
9,77067	23945
9,78133	23401
9,79200	22828
9,80267	22247
9,81333	21709
9,82400	21241
9,83467	20869
9,84533	20589
9,85600	20420
9,86667	20331
9,87733	20318
9,88800	20383
9,89867	20495
9,90933	20644
9,92000	20825
9,93067	21040
9,94133	21264
9,95200	21500
9,96267	21748
9,97333	21995
9,98400	22236
9,99467	22443
10,00533	22630
10,01600	22775
10,02667	22864
10,03733	22922
10,04800	22962
10,05867	23008
10,06933	23072
10,08000	23177
10,09067	23352
10,10133	23611
10,11200	23937
10,12267	24336
10,13333	24770
10,14400	25214
10,15467	25635
10,16533	25993
10,17600	26261
10,18667	26404
10,19733	26424
10,20800	26334
10,21867	26163
10,22933	25925
10,24000	25672
10,25067	25433
10,26133	25232
10,27200	25089
10,28267	24987
10,29333	24922
10,30400	24878
10,31467	24836
10,32533	24807
10,33600	24764
10,34667	24752
10,35733	24810
10,36800	25016
10,37867	25409
10,38933	26053
10,40000	26997
10,41067	28280
10,42133	29898
10,43200	31828
10,44267	33975
10,45333	36258
10,46400	38529
10,47467	40650
10,48533	42476
10,49600	43887
10,50667	44778
10,51733	45083
10,52800	44788
10,53867	43925
10,54933	42554
10,56000	40773
10,57067	38702
10,58133	36462
10,59200	34163
10,60267	31900
10,61333	29744
10,62400	27767
10,63467	25989
10,64533	24442
10,65600	23111
10,66667	21988
10,67733	21038
10,68800	20245
10,69867	19593
10,70933	19055
10,72000	18621
10,73067	18255
10,74133	17961
10,75200	17729
10,76267	17550
10,77333	17423
10,78400	17331
10,79467	17282
10,80533	17258
10,81600	17253
10,82667	17260
10,83733	17277
10,84800	17296
10,85867	17319
10,86933	17340
10,88000	17369
10,89067	17430
10,90133	17570
10,91200	17839
10,92267	18353
10,93333	19265
10,94400	20808
10,95467	23344
10,96533	27358
10,97600	33535
10,98667	42682
10,99733	55829
11,00800	73913
11,01867	98030
11,02933	128843
11,04000	166925
11,05067	211984
11,06133	263581
11,07200	320321
11,08267	380525
11,09333	441847
11,10400	501453
11,11467	556780
11,12533	604717
11,13600	642896
11,14667	669058
11,15733	682005
11,16800	681256
11,17867	667197
11,18933	641285
11,20000	605252
11,21067	561620
11,22133	512650
11,23200	461111
11,24267	409024
11,25333	358385
11,26400	310574
11,27467	266530
11,28533	226973
11,29600	191990
11,30667	161710
11,31733	135751
11,32800	113915
11,33867	95680
11,34933	80656
11,36000	68295
11,37067	58235
11,38133	50065
11,39200	43484
11,40267	38168
11,41333	33915
11,42400	30501
11,43467	27793
11,44533	25662
11,45600	23993
11,46667	22704
11,47733	21722
11,48800	20995
11,49867	20471
11,50933	20115
11,52000	19896
11,53067	19777
11,54133	19748
11,55200	19783
11,56267	19870
11,57333	20003
11,58400	20168
11,59467	20342
11,60533	20515
11,61600	20685
11,62667	20841
11,63733	20945
11,64800	21015
11,65867	21027
11,66933	20997
11,68000	20923
11,69067	20818
11,70133	20684
11,71200	20539
11,72267	20401
11,73333	20277
11,74400	20205
11,75467	20155
11,76533	20151
11,77600	20165
11,78667	20213
11,79733	20275
11,80800	20343
11,81867	20404
11,82933	20453
11,84000	20479
11,85067	20503
11,86133	20530
11,87200	20567
11,88267	20609
11,89333	20671
11,90400	20749
11,91467	20855
11,92533	20983
11,93600	21143
11,94667	21334
11,95733	21611
11,96800	22067
11,97867	22843
11,98933	24172
12,00000	26448
12,01067	30161
12,02133	36023
12,03200	44812
12,04267	57525
12,05333	74929
12,06400	97772
12,07467	126112
12,08533	159690
12,09600	197106
12,10667	236599
12,11733	275504
12,12800	311289
12,13867	341346
12,14933	363700
12,16000	377090
12,17067	381105
12,18133	376072
12,19200	363088
12,20267	343493
12,21333	319105
12,22400	291422
12,23467	262198
12,24533	232666
12,25600	204117
12,26667	177264
12,27733	152771
12,28800	130851
12,29867	111705
12,30933	95233
12,32000	81285
12,33067	69600
12,34133	59918
12,35200	52005
12,36267	45560
12,37333	40349
12,38400	36161
12,39467	32842
12,40533	30231
12,41600	28199
12,42667	26653
12,43733	25497
12,44800	24658
12,45867	24080
12,46933	23706
12,48000	23480
12,49067	23363
12,50133	23325
12,51200	23343
12,52267	23383
12,53333	23423
12,54400	23462
12,55467	23482
12,56533	23465
12,57600	23422
12,58667	23355
12,59733	23269
12,60800	23179
12,61867	23087
12,62933	23005
12,64000	22960
12,65067	22967
12,66133	23070
12,67200	23293
12,68267	23676
12,69333	24280
12,70400	25157
12,71467	26349
12,72533	27890
12,73600	29803
12,74667	32005
12,75733	34428
12,76800	36915
12,77867	39292
12,78933	41383
12,80000	42998
12,81067	43985
12,82133	44275
12,83200	43849
12,84267	42771
12,85333	41147
12,86400	39112
12,87467	36833
12,88533	34451
12,89600	32120
12,90667	29949
12,91733	28009
12,92800	26326
12,93867	24936
12,94933	23816
12,96000	22948
12,97067	22290
12,98133	21825
12,99200	21498
13,00267	21308
13,01333	21289
13,02400	21657
13,03467	23156
13,04533	27806
13,05600	39827
13,06667	65886
13,07733	112216
13,08800	180621
13,09867	264147
13,10933	351068
13,12000	428665
13,13067	489824
13,14133	532355
13,15200	558147
13,16267	570511
13,17333	572836
13,18400	568032
13,19467	558102
13,20533	544606
13,21600	528532
13,22667	510620
13,23733	491428
13,24800	471345
13,25867	450833
13,26933	430111
13,28000	409524
13,29067	389151
13,30133	369295
13,31200	349980
13,32267	331374
13,33333	313483
13,34400	296383
13,35467	280037
13,36533	264505
13,37600	249730
13,38667	235746
13,39733	222517
13,40800	210012
13,41867	198225
13,42933	187090
13,44000	176636
13,45067	166803
13,46133	157596
13,47200	148934
13,48267	140835
13,49333	133213
13,50400	126093
13,51467	119397
13,52533	113125
13,53600	107235
13,54667	101741
13,55733	96604
13,56800	91808
13,57867	87331
13,58933	83184
13,60000	79358
13,61067	75819
13,62133	72573
13,63200	69576
13,64267	66831
13,65333	64296
13,66400	61971
13,67467	59826
13,68533	57841
13,69600	55988
13,70667	54283
13,71733	52695
13,72800	51235
13,73867	49896
13,74933	48716
13,76000	47699
13,77067	46847
13,78133	46169
13,79200	45659
13,80267	45290
13,81333	45035
13,82400	44841
13,83467	44642
13,84533	44390
13,85600	44014
13,86667	43480
13,87733	42764
13,88800	41846
13,89867	40758
13,90933	39526
13,92000	38207
13,93067	36846
13,94133	35491
13,95200	34179
13,96267	32970
13,97333	31874
13,98400	30905
13,99467	30074
14,00533	29383
14,01600	28813
14,02667	28367
14,03733	28023
14,04800	27774
14,05867	27609
14,06933	27529
14,08000	27529
14,09067	27608
14,10133	27799
14,11200	28093
14,12267	28522
14,13333	29109
14,14400	29847
14,15467	30775
14,16533	31880
14,17600	33118
14,18667	34447
14,19733	35813
14,20800	37137
14,21867	38346
14,22933	39355
14,24000	40115
14,25067	40572
14,26133	40719
14,27200	40567
14,28267	40158
14,29333	39544
14,30400	38789
14,31467	37963
14,32533	37117
14,33600	36278
14,34667	35503
14,35733	34791
14,36800	34126
14,37867	33520
14,38933	32961
14,40000	32400
14,41067	31855
14,42133	31307
14,43200	30752
14,44267	30204
14,45333	29661
14,46400	29148
14,47467	28680
14,48533	28285
14,49600	27966
14,50667	27746
14,51733	27623
14,52800	27590
14,53867	27678
14,54933	27821
14,56000	28035
14,57067	28293
14,58133	28571
14,59200	28854
14,60267	29117
14,61333	29362
14,62400	29560
14,63467	29729
14,64533	29862
14,65600	29976
14,66667	30086
14,67733	30219
14,68800	30362
14,69867	30525
14,70933	30686
14,72000	30877
14,73067	31045
14,74133	31176
14,75200	31264
14,76267	31275
14,77333	31198
14,78400	31051
14,79467	30804
14,80533	30500
14,81600	30160
14,82667	29802
14,83733	29461
14,84800	29144
14,85867	28896
14,86933	28715
14,88000	28626
14,89067	28643
14,90133	28760
14,91200	28977
14,92267	29303
14,93333	29737
14,94400	30267
14,95467	30898
14,96533	31641
14,97600	32496
14,98667	33511
14,99733	34719
15,00800	36175
15,01867	38004
15,02933	40317
15,04000	43310
15,05067	47171
15,06133	52146
15,07200	58393
15,08267	66157
15,09333	75437
15,10400	86223
15,11467	98206
15,12533	111048
15,13600	124097
15,14667	136697
15,15733	148019
15,16800	157340
15,17867	164039
15,18933	167676
15,20000	168038
15,21067	165186
15,22133	159392
15,23200	151200
15,24267	141198
15,25333	130109
15,26400	118529
15,27467	107119
15,28533	96326
15,29600	86535
15,30667	77924
15,31733	70609
15,32800	64524
15,33867	59590
15,34933	55630
15,36000	52493
15,37067	49966
15,38133	47902
15,39200	46168
15,40267	44654
15,41333	43273
15,42400	41972
15,43467	40736
15,44533	39530
15,45600	38359
15,46667	37226
15,47733	36155
15,48800	35155
15,49867	34242
15,50933	33461
15,52000	32803
15,53067	32287
15,54133	31930
15,55200	31749
15,56267	31729
15,57333	31856
15,58400	32123
15,59467	32515
15,60533	32997
15,61600	33531
15,62667	34074
15,63733	34580
15,64800	35017
15,65867	35330
15,66933	35496
15,68000	35494
15,69067	35317
15,70133	34967
15,71200	34485
15,72267	33890
15,73333	33229
15,74400	32542
15,75467	31850
15,76533	31180
15,77600	30555
15,78667	29994
15,79733	29506
15,80800	29089
15,81867	28740
15,82933	28456
15,84000	28239
15,85067	28088
15,86133	28015
15,87200	28000
15,88267	28065
15,89333	28222
15,90400	28475
15,91467	28878
15,92533	29463
15,93600	30331
15,94667	31597
15,95733	33396
15,96800	35942
15,97867	39426
15,98933	44064
16,00000	49955
16,01067	57244
16,02133	65793
16,03200	75424
16,04267	85675
16,05333	96041
16,06400	105822
16,07467	114361
16,08533	121035
16,09600	125384
16,10667	127148
16,11733	126288
16,12800	123020
16,13867	117740
16,14933	110894
16,16000	103093
16,17067	94821
16,18133	86605
16,19200	78751
16,20267	71567
16,21333	65186
16,22400	59663
16,23467	54966
16,24533	51036
16,25600	47771
16,26667	45054
16,27733	42816
16,28800	40930
16,29867	39350
16,30933	38000
16,32000	36852
16,33067	35842
16,34133	34951
16,35200	34145
16,36267	33434
16,37333	32784
16,38400	32188
16,39467	31644
16,40533	31161
16,41600	30729
16,42667	30349
16,43733	29996
16,44800	29700
16,45867	29448
16,46933	29236
16,48000	29060
16,49067	28907
16,50133	28776
16,51200	28665
16,52267	28563
16,53333	28468
16,54400	28373
16,55467	28291
16,56533	28210
16,57600	28143
16,58667	28068
16,59733	28029
16,60800	28006
16,61867	27995
16,62933	28025
16,64000	28094
16,65067	28190
16,66133	28320
16,67200	28501
16,68267	28711
16,69333	28961
16,70400	29224
16,71467	29515
16,72533	29805
16,73600	30086
16,74667	30357
16,75733	30584
16,76800	30789
16,77867	30953
16,78933	31073
16,80000	31167
16,81067	31207
16,82133	31237
16,83200	31258
16,84267	31271
16,85333	31308
16,86400	31402
16,87467	31552
16,88533	31790
16,89600	32132
16,90667	32595
16,91733	33218
16,92800	33977
16,93867	34888
16,94933	35925
16,96000	37094
16,97067	38374
16,98133	39750
16,99200	41217
17,00267	42781
17,01333	44467
17,02400	46305
17,03467	48336
17,04533	50567
17,05600	53049
17,06667	55784
17,07733	58740
17,08800	61858
17,09867	65034
17,10933	68143
17,12000	71038
17,13067	73534
17,14133	75465
17,15200	76704
17,16267	77152
17,17333	76733
17,18400	75486
17,19467	73445
17,20533	70750
17,21600	67513
17,22667	63945
17,23733	60171
17,24800	56394
17,25867	52754
17,26933	49360
17,28000	46285
17,29067	43602
17,30133	41310
17,31200	39416
17,32267	37883
17,33333	36675
17,34400	35752
17,35467	35048
17,36533	34522
17,37600	34137
17,38667	33858
17,39733	33648
17,40800	33501
17,41867	33391
17,42933	33334
17,44000	33332
17,45067	33369
17,46133	33474
17,47200	33648
17,48267	33889
17,49333	34205
17,50400	34570
17,51467	34994
17,52533	35446
17,53600	35897
17,54667	36317
17,55733	36691
17,56800	36995
17,57867	37225
17,58933	37367
17,60000	37419
17,61067	37390
17,62133	37296
17,63200	37152
17,64267	36971
17,65333	36767
17,66400	36561
17,67467	36358
17,68533	36180
17,69600	36043
17,70667	35970
17,71733	35981
17,72800	36120
17,73867	36413
17,74933	36907
17,76000	37664
17,77067	38686
17,78133	40002
17,79200	41584
17,80267	43407
17,81333	45397
17,82400	47491
17,83467	49546
17,84533	51468
17,85600	53133
17,86667	54438
17,87733	55294
17,88800	55647
17,89867	55470
17,90933	54794
17,92000	53644
17,93067	52111
17,94133	50277
17,95200	48259
17,96267	46131
17,97333	44001
17,98400	41943
17,99467	40011
18,00533	38254
18,01600	36693
18,02667	35339
18,03733	34197
18,04800	33252
18,05867	32478
18,06933	31871
18,08000	31398
18,09067	31044
18,10133	30773
18,11200	30578
18,12267	30440
18,13333	30339
18,14400	30282
18,15467	30252
18,16533	30250
18,17600	30279
18,18667	30326
18,19733	30399
18,20800	30489
18,21867	30591
18,22933	30706
18,24000	30826
18,25067	30945
18,26133	31048
18,27200	31137
18,28267	31201
18,29333	31246
18,30400	31269
18,31467	31280
18,32533	31263
18,33600	31221
18,34667	31174
18,35733	31130
18,36800	31069
18,37867	31023
18,38933	30977
18,40000	30937
18,41067	30907
18,42133	30902
18,43200	30896
18,44267	30927
18,45333	30963
18,46400	30999
18,47467	31064
18,48533	31123
18,49600	31170
18,50667	31211
18,51733	31242
18,52800	31265
18,53867	31279
18,54933	31311
18,56000	31372
18,57067	31477
18,58133	31651
18,59200	31900
18,60267	32250
18,61333	32725
18,62400	33322
18,63467	34027
18,64533	34843
18,65600	35749
18,66667	36757
18,67733	37870
18,68800	39091
18,69867	40435
18,70933	41943
18,72000	43622
18,73067	45511
18,74133	47584
18,75200	49826
18,76267	52201
18,77333	54600
18,78400	56932
18,79467	59053
18,80533	60836
18,81600	62163
18,82667	62930
18,83733	63076
18,84800	62589
18,85867	61519
18,86933	59898
18,88000	57866
18,89067	55513
18,90133	52987
18,91200	50407
18,92267	47894
18,93333	45518
18,94400	43365
18,95467	41452
18,96533	39792
18,97600	38406
18,98667	37265
18,99733	36355
19,00800	35648
19,01867	35135
19,02933	34802
19,04000	34613
19,05067	34571
19,06133	34659
19,07200	34862
19,08267	35174
19,09333	35567
19,10400	36041
19,11467	36584
19,12533	37160
19,13600	37749
19,14667	38362
19,15733	38935
19,16800	39462
19,17867	39921
19,18933	40285
19,20000	40537
19,21067	40664
19,22133	40672
19,23200	40562
19,24267	40333
19,25333	40026
19,26400	39637
19,27467	39195
19,28533	38704
19,29600	38199
19,30667	37680
19,31733	37156
19,32800	36628
19,33867	36108
19,34933	35590
19,36000	35088
19,37067	34608
19,38133	34157
19,39200	33736
19,40267	33361
19,41333	33013
19,42400	32712
19,43467	32469
19,44533	32274
19,45600	32136
19,46667	32079
19,47733	32124
19,48800	32321
19,49867	32730
19,50933	33461
19,52000	34645
19,53067	36449
19,54133	39079
19,55200	42757
19,56267	47668
19,57333	53952
19,58400	61633
19,59467	70656
19,60533	80703
19,61600	91376
19,62667	102054
19,63733	112060
19,64800	120677
19,65867	127265
19,66933	131333
19,68000	132603
19,69067	131064
19,70133	126941
19,71200	120623
19,72267	112727
19,73333	103817
19,74400	94539
19,75467	85380
19,76533	76804
19,77600	69072
19,78667	62346
19,79733	56678
19,80800	52049
19,81867	48390
19,82933	45579
19,84000	43501
19,85067	42020
19,86133	41058
19,87200	40479
19,88267	40227
19,89333	40197
19,90400	40332
19,91467	40557
19,92533	40824
19,93600	41092
19,94667	41337
19,95733	41520
19,96800	41605
19,97867	41591
19,98933	41443
20,00000	41180
20,01067	40793
20,02133	40265
20,03200	39624
20,04267	38894
20,05333	38077
20,06400	37206
20,07467	36305
20,08533	35419
20,09600	34569
20,10667	33774
20,11733	33053
20,12800	32445
20,13867	31943
20,14933	31591
20,16000	31423
20,17067	31480
20,18133	31869
20,19200	32720
20,20267	34247
20,21333	36765
20,22400	40657
20,23467	46532
20,24533	55019
20,25600	66977
20,26667	83117
20,27733	104290
20,28800	130887
20,29867	163134
20,30933	200372
20,32000	241654
20,33067	284951
20,34133	328024
20,35200	368019
20,36267	402096
20,37333	427867
20,38400	443473
20,39467	448009
20,40533	441503
20,41600	424804
20,42667	399664
20,43733	368053
20,44800	332516
20,45867	295097
20,46933	257983
20,48000	222545
20,49067	190147
20,50133	161292
20,51200	136380
20,52267	115273
20,53333	97811
20,54400	83633
20,55467	72254
20,56533	63272
20,57600	56238
20,58667	50820
20,59733	46697
20,60800	43610
20,61867	41343
20,62933	39710
20,64000	38558
20,65067	37779
20,66133	37241
20,67200	36877
20,68267	36623
20,69333	36434
20,70400	36252
20,71467	36059
20,72533	35855
20,73600	35621
20,74667	35365
20,75733	35084
20,76800	34802
20,77867	34499
20,78933	34201
20,80000	33914
20,81067	33625
20,82133	33334
20,83200	33063
20,84267	32802
20,85333	32566
20,86400	32356
20,87467	32179
20,88533	32031
20,89600	31922
20,90667	31843
20,91733	31781
20,92800	31761
20,93867	31763
20,94933	31797
20,96000	31858
20,97067	31970
20,98133	32105
20,99200	32268
21,00267	32480
21,01333	32738
21,02400	33025
21,03467	33324
21,04533	33650
21,05600	33977
21,06667	34285
21,07733	34571
21,08800	34790
21,09867	34945
21,10933	35010
21,12000	34975
21,13067	34852
21,14133	34628
21,15200	34334
21,16267	33968
21,17333	33580
21,18400	33194
21,19467	32849
21,20533	32591
21,21600	32448
21,22667	32473
21,23733	32684
21,24800	33095
21,25867	33734
21,26933	34598
21,28000	35683
21,29067	36962
21,30133	38414
21,31200	39974
21,32267	41578
21,33333	43172
21,34400	44722
21,35467	46142
21,36533	47432
21,37600	48552
21,38667	49545
21,39733	50460
21,40800	51423
21,41867	52577
21,42933	54172
21,44000	56452
21,45067	59731
21,46133	64392
21,47200	70730
21,48267	79114
21,49333	89727
21,50400	102729
21,51467	117991
21,52533	135317
21,53600	154162
21,54667	173875
21,55733	193427
21,56800	211947
21,57867	228305
21,58933	241568
21,60000	250897
21,61067	255750
21,62133	255878
21,63200	251400
21,64267	242602
21,65333	230204
21,66400	214896
21,67467	197679
21,68533	179346
21,69600	160842
21,70667	142796
21,71733	125822
21,72800	110243
21,73867	96398
21,74933	84304
21,76000	74008
21,77067	65350
21,78133	58192
21,79200	52343
21,80267	47624
21,81333	43831
21,82400	40821
21,83467	38453
21,84533	36602
21,85600	35155
21,86667	34036
21,87733	33185
21,88800	32543
21,89867	32124
21,90933	31782
21,92000	31534
21,93067	31379
21,94133	31297
21,95200	31284
21,96267	31320
21,97333	31394
21,98400	31513
21,99467	31667
22,00533	31872
22,01600	32120
22,02667	32412
22,03733	32753
22,04800	33125
22,05867	33536
22,06933	33962
22,08000	34359
22,09067	34724
22,10133	35019
22,11200	35246
22,12267	35361
22,13333	35360
22,14400	35251
22,15467	35043
22,16533	34743
22,17600	34381
22,18667	33992
