[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 1.lcd
Output Date	27/02/2025
Output Time	06:25:54

[File Information]
Type	Data File
Generated	27/02/2025 05:35:25
Generated by	System Administrator
Modified	27/02/2025 06:25:53
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 05:35:51
Sample Type	0:Unknown
Level	0
Sample Name	SCIFFEE 1
Sample ID	SCIFFEE 1
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	26
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 1.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	88
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
3,95733	4590
3,96800	4519
3,97867	4443
3,98933	4374
4,00000	4329
4,01067	4282
4,02133	4257
4,03200	4236
4,04267	4232
4,05333	4234
4,06400	4254
4,07467	4292
4,08533	4342
4,09600	4391
4,10667	4466
4,11733	4543
4,12800	4643
4,13867	4757
4,14933	4881
4,16000	5030
4,17067	5190
4,18133	5359
4,19200	5547
4,20267	5750
4,21333	5976
4,22400	6220
4,23467	6475
4,24533	6733
4,25600	6991
4,26667	7240
4,27733	7466
4,28800	7638
4,29867	7789
4,30933	7875
4,32000	7903
4,33067	7875
4,34133	7791
4,35200	7661
4,36267	7504
4,37333	7315
4,38400	7112
4,39467	6914
4,40533	6709
4,41600	6520
4,42667	6350
4,43733	6190
4,44800	6047
4,45867	5918
4,46933	5812
4,48000	5719
4,49067	5632
4,50133	5553
4,51200	5460
4,52267	5366
4,53333	5246
4,54400	5140
4,55467	5016
4,56533	4904
4,57600	4779
4,58667	4665
4,59733	4562
4,60800	4480
4,61867	4403
4,62933	4336
4,64000	4278
4,65067	4233
4,66133	4191
4,67200	4158
4,68267	4129
4,69333	4108
4,70400	4083
4,71467	4075
4,72533	4065
4,73600	4060
4,74667	4071
4,75733	4073
4,76800	4085
4,77867	4092
4,78933	4091
4,80000	4089
4,81067	4100
4,82133	4094
4,83200	4080
4,84267	4076
4,85333	4058
4,86400	4043
4,87467	4028
4,88533	4015
4,89600	4006
4,90667	3996
4,91733	3996
4,92800	4010
4,93867	4036
4,94933	4060
4,96000	4102
4,97067	4159
4,98133	4220
4,99200	4290
5,00267	4358
5,01333	4443
5,02400	4524
5,03467	4602
5,04533	4673
5,05600	4723
5,06667	4768
5,07733	4808
5,08800	4831
5,09867	4839
5,10933	4844
5,12000	4827
5,13067	4812
5,14133	4784
5,15200	4760
5,16267	4714
5,17333	4667
5,18400	4615
5,19467	4563
5,20533	4513
5,21600	4472
5,22667	4410
5,23733	4359
5,24800	4313
5,25867	4271
5,26933	4242
5,28000	4209
5,29067	4181
5,30133	4166
5,31200	4152
5,32267	4139
5,33333	4129
5,34400	4128
5,35467	4134
5,36533	4134
5,37600	4143
5,38667	4152
5,39733	4169
5,40800	4192
5,41867	4218
5,42933	4246
5,44000	4277
5,45067	4312
5,46133	4345
5,47200	4373
5,48267	4397
5,49333	4404
5,50400	4406
5,51467	4401
5,52533	4383
5,53600	4369
5,54667	4342
5,55733	4315
5,56800	4298
5,57867	4276
5,58933	4267
5,60000	4274
5,61067	4271
5,62133	4291
5,63200	4314
5,64267	4334
5,65333	4373
5,66400	4403
5,67467	4437
5,68533	4476
5,69600	4533
5,70667	4583
5,71733	4642
5,72800	4699
5,73867	4762
5,74933	4813
5,76000	4861
5,77067	4899
5,78133	4931
5,79200	4937
5,80267	4935
5,81333	4925
5,82400	4909
5,83467	4904
5,84533	4913
5,85600	4933
5,86667	4989
5,87733	5098
5,88800	5273
5,89867	5547
5,90933	5923
5,92000	6442
5,93067	7131
5,94133	7973
5,95200	8976
5,96267	10102
5,97333	11318
5,98400	12564
5,99467	13766
6,00533	14837
6,01600	15703
6,02667	16329
6,03733	16663
6,04800	16712
6,05867	16508
6,06933	16095
6,08000	15524
6,09067	14866
6,10133	14162
6,11200	13459
6,12267	12795
6,13333	12185
6,14400	11650
6,15467	11171
6,16533	10747
6,17600	10381
6,18667	10071
6,19733	9810
6,20800	9609
6,21867	9469
6,22933	9385
6,24000	9396
6,25067	9513
6,26133	9756
6,27200	10145
6,28267	10699
6,29333	11444
6,30400	12399
6,31467	13570
6,32533	14943
6,33600	16506
6,34667	18175
6,35733	19926
6,36800	21640
6,37867	23232
6,38933	24600
6,40000	25673
6,41067	26358
6,42133	26610
6,43200	26415
6,44267	25803
6,45333	24794
6,46400	23481
6,47467	21924
6,48533	20233
6,49600	18485
6,50667	16761
6,51733	15106
6,52800	13594
6,53867	12230
6,54933	11044
6,56000	10036
6,57067	9174
6,58133	8465
6,59200	7903
6,60267	7434
6,61333	7076
6,62400	6797
6,63467	6589
6,64533	6426
6,65600	6307
6,66667	6230
6,67733	6185
6,68800	6166
6,69867	6165
6,70933	6172
6,72000	6186
6,73067	6214
6,74133	6248
6,75200	6280
6,76267	6321
6,77333	6362
6,78400	6393
6,79467	6438
6,80533	6488
6,81600	6530
6,82667	6557
6,83733	6606
6,84800	6636
6,85867	6660
6,86933	6675
6,88000	6693
6,89067	6691
6,90133	6671
6,91200	6656
6,92267	6646
6,93333	6614
6,94400	6596
6,95467	6560
6,96533	6544
6,97600	6523
6,98667	6507
6,99733	6497
7,00800	6498
7,01867	6492
7,02933	6507
7,04000	6531
7,05067	6558
7,06133	6607
7,07200	6671
7,08267	6762
7,09333	6874
7,10400	7015
7,11467	7190
7,12533	7372
7,13600	7579
7,14667	7807
7,15733	8047
7,16800	8284
7,17867	8514
7,18933	8738
7,20000	8924
7,21067	9084
7,22133	9207
7,23200	9309
7,24267	9354
7,25333	9376
7,26400	9374
7,27467	9346
7,28533	9310
7,29600	9279
7,30667	9238
7,31733	9197
7,32800	9166
7,33867	9124
7,34933	9088
7,36000	9048
7,37067	9009
7,38133	8968
7,39200	8921
7,40267	8867
7,41333	8810
7,42400	8762
7,43467	8702
7,44533	8651
7,45600	8621
7,46667	8599
7,47733	8594
7,48800	8626
7,49867	8667
7,50933	8740
7,52000	8833
7,53067	8952
7,54133	9091
7,55200	9257
7,56267	9426
7,57333	9592
7,58400	9765
7,59467	9927
7,60533	10066
7,61600	10181
7,62667	10266
7,63733	10307
7,64800	10305
7,65867	10265
7,66933	10189
7,68000	10084
7,69067	9965
7,70133	9839
7,71200	9708
7,72267	9582
7,73333	9460
7,74400	9362
7,75467	9274
7,76533	9194
7,77600	9124
7,78667	9061
7,79733	9001
7,80800	8932
7,81867	8850
7,82933	8754
7,84000	8660
7,85067	8563
7,86133	8452
7,87200	8354
7,88267	8264
7,89333	8191
7,90400	8150
7,91467	8123
7,92533	8130
7,93600	8151
7,94667	8194
7,95733	8271
7,96800	8354
7,97867	8447
7,98933	8547
8,00000	8648
8,01067	8751
8,02133	8856
8,03200	8959
8,04267	9084
8,05333	9228
8,06400	9423
8,07467	9690
8,08533	10074
8,09600	10585
8,10667	11276
8,11733	12119
8,12800	13111
8,13867	14228
8,14933	15383
8,16000	16526
8,17067	17549
8,18133	18414
8,19200	19058
8,20267	19464
8,21333	19640
8,22400	19625
8,23467	19469
8,24533	19218
8,25600	18905
8,26667	18595
8,27733	18297
8,28800	18037
8,29867	17834
8,30933	17672
8,32000	17556
8,33067	17479
8,34133	17441
8,35200	17421
8,36267	17405
8,37333	17380
8,38400	17347
8,39467	17292
8,40533	17198
8,41600	17045
8,42667	16848
8,43733	16585
8,44800	16280
8,45867	15915
8,46933	15517
8,48000	15105
8,49067	14675
8,50133	14259
8,51200	13857
8,52267	13478
8,53333	13124
8,54400	12803
8,55467	12525
8,56533	12285
8,57600	12085
8,58667	11912
8,59733	11778
8,60800	11675
8,61867	11600
8,62933	11554
8,64000	11513
8,65067	11472
8,66133	11426
8,67200	11387
8,68267	11328
8,69333	11256
8,70400	11182
8,71467	11104
8,72533	11023
8,73600	10952
8,74667	10908
8,75733	10894
8,76800	10920
8,77867	11002
8,78933	11145
8,80000	11329
8,81067	11590
8,82133	11901
8,83200	12275
8,84267	12688
8,85333	13130
8,86400	13590
8,87467	14073
8,88533	14579
8,89600	15110
8,90667	15677
8,91733	16288
8,92800	16974
8,93867	17741
8,94933	18578
8,96000	19488
8,97067	20452
8,98133	21411
8,99200	22308
9,00267	23097
9,01333	23714
9,02400	24086
9,03467	24177
9,04533	23995
9,05600	23522
9,06667	22810
9,07733	21895
9,08800	20841
9,09867	19707
9,10933	18563
9,12000	17464
9,13067	16439
9,14133	15499
9,15200	14695
9,16267	14014
9,17333	13445
9,18400	12991
9,19467	12620
9,20533	12334
9,21600	12106
9,22667	11939
9,23733	11796
9,24800	11693
9,25867	11614
9,26933	11539
9,28000	11469
9,29067	11401
9,30133	11327
9,31200	11259
9,32267	11188
9,33333	11111
9,34400	11038
9,35467	10952
9,36533	10871
9,37600	10790
9,38667	10711
9,39733	10644
9,40800	10587
9,41867	10538
9,42933	10505
9,44000	10487
9,45067	10496
9,46133	10538
9,47200	10616
9,48267	10740
9,49333	10912
9,50400	11137
9,51467	11403
9,52533	11712
9,53600	12090
9,54667	12515
9,55733	13001
9,56800	13523
9,57867	14088
9,58933	14702
9,60000	15350
9,61067	16016
9,62133	16679
9,63200	17332
9,64267	17931
9,65333	18458
9,66400	18873
9,67467	19166
9,68533	19297
9,69600	19276
9,70667	19107
9,71733	18795
9,72800	18372
9,73867	17874
9,74933	17343
9,76000	16811
9,77067	16328
9,78133	15893
9,79200	15548
9,80267	15286
9,81333	15119
9,82400	15031
9,83467	15000
9,84533	15007
9,85600	15026
9,86667	15050
9,87733	15038
9,88800	15003
9,89867	14947
9,90933	14838
9,92000	14704
9,93067	14532
9,94133	14355
9,95200	14167
9,96267	13990
9,97333	13803
9,98400	13627
9,99467	13477
10,00533	13332
10,01600	13195
10,02667	13075
10,03733	12961
10,04800	12843
10,05867	12724
10,06933	12612
10,08000	12510
10,09067	12413
10,10133	12306
10,11200	12223
10,12267	12147
10,13333	12085
10,14400	12036
10,15467	11992
10,16533	11958
10,17600	11938
10,18667	11923
10,19733	11920
10,20800	11932
10,21867	11952
10,22933	11995
10,24000	12044
10,25067	12124
10,26133	12224
10,27200	12363
10,28267	12532
10,29333	12775
10,30400	13080
10,31467	13488
10,32533	14046
10,33600	14795
10,34667	15797
10,35733	17108
10,36800	18777
10,37867	20861
10,38933	23392
10,40000	26372
10,41067	29762
10,42133	33521
10,43200	37506
10,44267	41604
10,45333	45605
10,46400	49357
10,47467	52654
10,48533	55351
10,49600	57299
10,50667	58399
10,51733	58607
10,52800	57951
10,53867	56497
10,54933	54334
10,56000	51582
10,57067	48437
10,58133	44999
10,59200	41456
10,60267	37927
10,61333	34543
10,62400	31355
10,63467	28439
10,64533	25831
10,65600	23554
10,66667	21587
10,67733	19939
10,68800	18558
10,69867	17431
10,70933	16527
10,72000	15816
10,73067	15266
10,74133	14861
10,75200	14572
10,76267	14393
10,77333	14281
10,78400	14244
10,79467	14251
10,80533	14287
10,81600	14343
10,82667	14397
10,83733	14425
10,84800	14419
10,85867	14378
10,86933	14306
10,88000	14182
10,89067	14047
10,90133	13904
10,91200	13763
10,92267	13669
10,93333	13641
10,94400	13765
10,95467	14097
10,96533	14759
10,97600	15905
10,98667	17793
10,99733	20693
11,00800	25029
11,01867	31260
11,02933	40035
11,04000	51905
11,05067	67531
11,06133	87371
11,07200	111728
11,08267	140609
11,09333	173350
11,10400	209061
11,11467	246059
11,12533	282566
11,13600	316175
11,14667	344866
11,15733	366660
11,16800	380326
11,17867	385170
11,18933	381178
11,20000	369071
11,21067	349952
11,22133	325479
11,23200	297276
11,24267	267053
11,25333	236345
11,26400	206344
11,27467	178180
11,28533	152376
11,29600	129458
11,30667	109422
11,31733	92326
11,32800	77918
11,33867	65974
11,34933	56143
11,36000	48126
11,37067	41612
11,38133	36363
11,39200	32135
11,40267	28740
11,41333	26022
11,42400	23867
11,43467	22165
11,44533	20827
11,45600	19787
11,46667	18978
11,47733	18374
11,48800	17917
11,49867	17572
11,50933	17302
11,52000	17092
11,53067	16915
11,54133	16774
11,55200	16646
11,56267	16525
11,57333	16410
11,58400	16299
11,59467	16190
11,60533	16073
11,61600	15960
11,62667	15848
11,63733	15735
11,64800	15624
11,65867	15503
11,66933	15401
11,68000	15305
11,69067	15220
11,70133	15154
11,71200	15118
11,72267	15106
11,73333	15115
11,74400	15153
11,75467	15204
11,76533	15266
11,77600	15339
11,78667	15409
11,79733	15476
11,80800	15541
11,81867	15594
11,82933	15634
11,84000	15664
11,85067	15683
11,86133	15694
11,87200	15694
11,88267	15681
11,89333	15663
11,90400	15648
11,91467	15633
11,92533	15615
11,93600	15619
11,94667	15616
11,95733	15628
11,96800	15658
11,97867	15701
11,98933	15758
12,00000	15829
12,01067	15910
12,02133	16000
12,03200	16111
12,04267	16233
12,05333	16383
12,06400	16545
12,07467	16749
12,08533	17002
12,09600	17310
12,10667	17689
12,11733	18166
12,12800	18707
12,13867	19327
12,14933	20001
12,16000	20719
12,17067	21431
12,18133	22098
12,19200	22670
12,20267	23119
12,21333	23401
12,22400	23512
12,23467	23435
12,24533	23218
12,25600	22859
12,26667	22393
12,27733	21882
12,28800	21347
12,29867	20844
12,30933	20387
12,32000	19992
12,33067	19677
12,34133	19428
12,35200	19236
12,36267	19116
12,37333	19041
12,38400	19008
12,39467	18997
12,40533	19023
12,41600	19060
12,42667	19115
12,43733	19190
12,44800	19272
12,45867	19356
12,46933	19447
12,48000	19540
12,49067	19631
12,50133	19719
12,51200	19814
12,52267	19901
12,53333	20003
12,54400	20109
12,55467	20222
12,56533	20344
12,57600	20461
12,58667	20586
12,59733	20702
12,60800	20806
12,61867	20884
12,62933	20945
12,64000	20971
12,65067	20979
12,66133	20964
12,67200	20927
12,68267	20904
12,69333	20917
12,70400	20983
12,71467	21123
12,72533	21352
12,73600	21691
12,74667	22123
12,75733	22633
12,76800	23185
12,77867	23752
12,78933	24263
12,80000	24677
12,81067	24930
12,82133	25020
12,83200	24928
12,84267	24653
12,85333	24224
12,86400	23673
12,87467	23044
12,88533	22378
12,89600	21717
12,90667	21095
12,91733	20528
12,92800	20016
12,93867	19572
12,94933	19209
12,96000	18909
12,97067	18678
12,98133	18490
12,99200	18348
13,00267	18249
13,01333	18205
13,02400	18207
13,03467	18256
13,04533	18367
13,05600	18533
13,06667	18749
13,07733	19027
13,08800	19354
13,09867	19754
13,10933	20321
13,12000	21310
13,13067	23415
13,14133	28095
13,15200	37531
13,16267	54292
13,17333	79532
13,18400	112342
13,19467	149236
13,20533	185781
13,21600	218088
13,22667	243655
13,23733	261856
13,24800	273061
13,25867	278382
13,26933	279067
13,28000	276220
13,29067	270843
13,30133	263593
13,31200	255046
13,32267	245588
13,33333	235553
13,34400	225124
13,35467	214535
13,36533	203921
13,37600	193387
13,38667	183064
13,39733	173007
13,40800	163334
13,41867	154012
13,42933	145128
13,44000	136680
13,45067	128714
13,46133	121197
13,47200	114153
13,48267	107539
13,49333	101385
13,50400	95638
13,51467	90283
13,52533	85298
13,53600	80674
13,54667	76362
13,55733	72366
13,56800	68637
13,57867	65166
13,58933	61946
13,60000	58964
13,61067	56212
13,62133	53643
13,63200	51299
13,64267	49135
13,65333	47158
13,66400	45351
13,67467	43688
13,68533	42165
13,69600	40749
13,70667	39438
13,71733	38201
13,72800	37048
13,73867	35968
13,74933	34946
13,76000	34001
13,77067	33136
13,78133	32355
13,79200	31673
13,80267	31087
13,81333	30604
13,82400	30208
13,83467	29891
13,84533	29636
13,85600	29417
13,86667	29228
13,87733	29019
13,88800	28769
13,89867	28479
13,90933	28151
13,92000	27758
13,93067	27326
13,94133	26859
13,95200	26378
13,96267	25901
13,97333	25430
13,98400	24981
13,99467	24590
14,00533	24231
14,01600	23926
14,02667	23662
14,03733	23416
14,04800	23215
14,05867	23023
14,06933	22846
14,08000	22685
14,09067	22539
14,10133	22404
14,11200	22289
14,12267	22193
14,13333	22154
14,14400	22152
14,15467	22204
14,16533	22338
14,17600	22549
14,18667	22842
14,19733	23204
14,20800	23629
14,21867	24101
14,22933	24595
14,24000	25090
14,25067	25552
14,26133	25949
14,27200	26253
14,28267	26454
14,29333	26526
14,30400	26468
14,31467	26292
14,32533	26007
14,33600	25640
14,34667	25197
14,35733	24735
14,36800	24257
14,37867	23792
14,38933	23360
14,40000	22985
14,41067	22654
14,42133	22395
14,43200	22203
14,44267	22093
14,45333	22056
14,46400	22106
14,47467	22232
14,48533	22447
14,49600	22744
14,50667	23104
14,51733	23541
14,52800	24033
14,53867	24547
14,54933	25082
14,56000	25578
14,57067	26031
14,58133	26399
14,59200	26674
14,60267	26819
14,61333	26819
14,62400	26714
14,63467	26492
14,64533	26188
14,65600	25833
14,66667	25436
14,67733	25045
14,68800	24670
14,69867	24349
14,70933	24068
14,72000	23845
14,73067	23675
14,74133	23562
14,75200	23461
14,76267	23390
14,77333	23325
14,78400	23271
14,79467	23201
14,80533	23129
14,81600	23045
14,82667	22954
14,83733	22853
14,84800	22756
14,85867	22669
14,86933	22587
14,88000	22525
14,89067	22492
14,90133	22503
14,91200	22545
14,92267	22662
14,93333	22871
14,94400	23220
14,95467	23793
14,96533	24698
14,97600	26121
14,98667	28300
14,99733	31593
15,00800	36468
15,01867	43463
15,02933	53266
15,04000	66497
15,05067	83887
15,06133	105745
15,07200	132381
15,08267	163363
15,09333	198077
15,10400	234966
15,11467	272346
15,12533	307895
15,13600	339525
15,14667	365060
15,15733	382833
15,16800	391843
15,17867	391773
15,18933	382934
15,20000	366388
15,21067	343444
15,22133	315964
15,23200	285571
15,24267	254148
15,25333	223024
15,26400	193525
15,27467	166361
15,28533	142222
15,29600	121271
15,30667	103593
15,31733	88967
15,32800	77162
15,33867	67846
15,34933	60649
15,36000	55218
15,37067	51197
15,38133	48281
15,39200	46159
15,40267	44604
15,41333	43375
15,42400	42310
15,43467	41266
15,44533	40160
15,45600	38952
15,46667	37649
15,47733	36238
15,48800	34818
15,49867	33440
15,50933	32161
15,52000	31039
15,53067	30128
15,54133	29468
15,55200	29078
15,56267	28943
15,57333	29063
15,58400	29381
15,59467	29866
15,60533	30454
15,61600	31060
15,62667	31632
15,63733	32110
15,64800	32436
15,65867	32594
15,66933	32554
15,68000	32321
15,69067	31937
15,70133	31433
15,71200	30842
15,72267	30211
15,73333	29595
15,74400	29000
15,75467	28459
15,76533	27970
15,77600	27542
15,78667	27168
15,79733	26842
15,80800	26548
15,81867	26267
15,82933	26012
15,84000	25755
15,85067	25519
15,86133	25291
15,87200	25064
15,88267	24851
15,89333	24662
15,90400	24489
15,91467	24330
15,92533	24199
15,93600	24084
15,94667	24010
15,95733	23963
15,96800	23925
15,97867	23917
15,98933	23946
16,00000	23991
16,01067	24058
16,02133	24132
16,03200	24218
16,04267	24323
16,05333	24433
16,06400	24547
16,07467	24664
16,08533	24794
16,09600	24921
16,10667	25048
16,11733	25177
16,12800	25335
16,13867	25489
16,14933	25653
16,16000	25826
16,17067	26003
16,18133	26173
16,19200	26327
16,20267	26471
16,21333	26599
16,22400	26696
16,23467	26760
16,24533	26801
16,25600	26812
16,26667	26797
16,27733	26763
16,28800	26705
16,29867	26633
16,30933	26550
16,32000	26451
16,33067	26337
16,34133	26228
16,35200	26106
16,36267	25986
16,37333	25850
16,38400	25716
16,39467	25581
16,40533	25439
16,41600	25293
16,42667	25151
16,43733	25019
16,44800	24882
16,45867	24743
16,46933	24613
16,48000	24478
16,49067	24368
16,50133	24262
16,51200	24162
16,52267	24071
16,53333	23991
16,54400	23937
16,55467	23879
16,56533	23859
16,57600	23867
16,58667	23897
16,59733	23969
16,60800	24102
16,61867	24306
16,62933	24563
16,64000	24908
16,65067	25317
16,66133	25797
16,67200	26330
16,68267	26896
16,69333	27461
16,70400	28014
16,71467	28517
16,72533	28940
16,73600	29239
16,74667	29401
16,75733	29429
16,76800	29302
16,77867	29029
16,78933	28638
16,80000	28161
16,81067	27600
16,82133	26997
16,83200	26388
16,84267	25787
16,85333	25241
16,86400	24767
16,87467	24397
16,88533	24163
16,89600	24109
16,90667	24285
16,91733	24734
16,92800	25552
16,93867	26805
16,94933	28630
16,96000	31116
16,97067	34411
16,98133	38646
16,99200	43953
17,00267	50451
17,01333	58172
17,02400	67173
17,03467	77351
17,04533	88583
17,05600	100531
17,06667	112885
17,07733	125128
17,08800	136784
17,09867	147217
17,10933	155924
17,12000	162440
17,13067	166380
17,14133	167550
17,15200	165919
17,16267	161604
17,17333	154934
17,18400	146294
17,19467	136211
17,20533	125144
17,21600	113695
17,22667	102263
17,23733	91304
17,24800	81061
17,25867	71765
17,26933	63488
17,28000	56328
17,29067	50212
17,30133	45064
17,31200	40784
17,32267	37272
17,33333	34431
17,34400	32122
17,35467	30263
17,36533	28778
17,37600	27618
17,38667	26731
17,39733	26097
17,40800	25672
17,41867	25463
17,42933	25470
17,44000	25673
17,45067	26096
17,46133	26723
17,47200	27543
17,48267	28521
17,49333	29632
17,50400	30822
17,51467	32027
17,52533	33185
17,53600	34225
17,54667	35095
17,55733	35723
17,56800	36105
17,57867	36213
17,58933	36045
17,60000	35644
17,61067	35059
17,62133	34346
17,63200	33596
17,64267	32857
17,65333	32242
17,66400	31808
17,67467	31653
17,68533	31873
17,69600	32555
17,70667	33800
17,71733	35683
17,72800	38321
17,73867	41719
17,74933	45946
17,76000	50909
17,77067	56527
17,78133	62588
17,79200	68871
17,80267	75028
17,81333	80760
17,82400	85698
17,83467	89542
17,84533	92046
17,85600	93078
17,86667	92584
17,87733	90639
17,88800	87378
17,89867	83088
17,90933	77981
17,92000	72423
17,93067	66657
17,94133	60966
17,95200	55517
17,96267	50499
17,97333	45985
17,98400	42033
17,99467	38635
18,00533	35763
18,01600	33380
18,02667	31434
18,03733	29844
18,04800	28551
18,05867	27507
18,06933	26679
18,08000	26001
18,09067	25475
18,10133	25050
18,11200	24721
18,12267	24482
18,13333	24309
18,14400	24200
18,15467	24157
18,16533	24165
18,17600	24204
18,18667	24266
18,19733	24341
18,20800	24412
18,21867	24465
18,22933	24498
18,24000	24507
18,25067	24495
18,26133	24439
18,27200	24366
18,28267	24260
18,29333	24153
18,30400	24031
18,31467	23914
18,32533	23798
18,33600	23699
18,34667	23605
18,35733	23522
18,36800	23459
18,37867	23398
18,38933	23352
18,40000	23316
18,41067	23283
18,42133	23252
18,43200	23235
18,44267	23203
18,45333	23173
18,46400	23145
18,47467	23108
18,48533	23070
18,49600	23018
18,50667	22968
18,51733	22901
18,52800	22840
18,53867	22770
18,54933	22698
18,56000	22631
18,57067	22556
18,58133	22495
18,59200	22458
18,60267	22439
18,61333	22441
18,62400	22470
18,63467	22539
18,64533	22654
18,65600	22812
18,66667	23022
18,67733	23309
18,68800	23655
18,69867	24082
18,70933	24585
18,72000	25178
18,73067	25836
18,74133	26548
18,75200	27292
18,76267	28039
18,77333	28778
18,78400	29452
18,79467	30030
18,80533	30484
18,81600	30797
18,82667	30947
18,83733	30941
18,84800	30796
18,85867	30524
18,86933	30153
18,88000	29714
18,89067	29258
18,90133	28786
18,91200	28327
18,92267	27917
18,93333	27556
18,94400	27264
18,95467	27046
18,96533	26910
18,97600	26858
18,98667	26899
18,99733	27048
19,00800	27300
19,01867	27678
19,02933	28181
19,04000	28828
19,05067	29620
19,06133	30577
19,07200	31697
19,08267	32960
19,09333	34384
19,10400	35913
19,11467	37520
19,12533	39136
19,13600	40711
19,14667	42161
19,15733	43393
19,16800	44356
19,17867	44966
19,18933	45208
19,20000	45037
19,21067	44477
19,22133	43559
19,23200	42358
19,24267	40917
19,25333	39334
19,26400	37695
19,27467	36049
19,28533	34465
19,29600	32982
19,30667	31634
19,31733	30448
19,32800	29401
19,33867	28506
19,34933	27731
19,36000	27072
19,37067	26512
19,38133	26029
19,39200	25615
19,40267	25267
19,41333	24974
19,42400	24719
19,43467	24509
19,44533	24334
19,45600	24181
19,46667	24070
19,47733	23993
19,48800	23950
19,49867	23943
19,50933	24000
19,52000	24146
19,53067	24391
19,54133	24740
19,55200	25235
19,56267	25890
19,57333	26708
19,58400	27674
19,59467	28762
19,60533	29959
19,61600	31183
19,62667	32387
19,63733	33493
19,64800	34420
19,65867	35132
19,66933	35575
19,68000	35739
19,69067	35631
19,70133	35261
19,71200	34696
19,72267	33993
19,73333	33213
19,74400	32419
19,75467	31690
19,76533	31078
19,77600	30656
19,78667	30452
19,79733	30526
19,80800	30884
19,81867	31531
19,82933	32473
19,84000	33682
19,85067	35104
19,86133	36679
19,87200	38288
19,88267	39867
19,89333	41293
19,90400	42460
19,91467	43295
19,92533	43736
19,93600	43745
19,94667	43325
19,95733	42519
19,96800	41367
19,97867	39943
19,98933	38352
20,00000	36653
20,01067	34946
20,02133	33278
20,03200	31715
20,04267	30287
20,05333	29004
20,06400	27871
20,07467	26889
20,08533	26048
20,09600	25336
20,10667	24748
20,11733	24251
20,12800	23840
20,13867	23524
20,14933	23271
20,16000	23089
20,17067	22963
20,18133	22896
20,19200	22896
20,20267	22982
20,21333	23162
20,22400	23462
20,23467	23895
20,24533	24532
20,25600	25376
20,26667	26493
20,27733	27900
20,28800	29597
20,29867	31571
20,30933	33778
20,32000	36111
20,33067	38470
20,34133	40713
20,35200	42690
20,36267	44245
20,37333	45280
20,38400	45717
20,39467	45535
20,40533	44748
20,41600	43454
20,42667	41743
20,43733	39764
20,44800	37647
20,45867	35524
20,46933	33480
20,48000	31603
20,49067	29928
20,50133	28480
20,51200	27261
20,52267	26256
20,53333	25430
20,54400	24769
20,55467	24252
20,56533	23848
20,57600	23533
20,58667	23286
20,59733	23102
20,60800	22966
20,61867	22845
20,62933	22764
20,64000	22695
20,65067	22648
20,66133	22604
20,67200	22570
20,68267	22549
20,69333	22528
20,70400	22523
20,71467	22508
20,72533	22489
20,73600	22488
20,74667	22507
20,75733	22519
20,76800	22542
20,77867	22569
20,78933	22608
20,80000	22644
20,81067	22668
20,82133	22696
20,83200	22707
20,84267	22719
20,85333	22711
20,86400	22706
20,87467	22684
20,88533	22667
20,89600	22646
20,90667	22613
20,91733	22611
20,92800	22614
20,93867	22649
20,94933	22724
20,96000	22813
20,97067	22951
20,98133	23129
20,99200	23326
21,00267	23549
21,01333	23801
21,02400	24034
21,03467	24262
21,04533	24453
21,05600	24605
21,06667	24707
21,07733	24740
21,08800	24717
21,09867	24630
21,10933	24493
21,12000	24321
21,13067	24112
21,14133	23888
21,15200	23659
