[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\MATE 3.lcd
Output Date	27/02/2025
Output Time	01:23:00

[File Information]
Type	Data File
Generated	27/02/2025 00:32:33
Generated by	System Administrator
Modified	27/02/2025 01:23:00
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 00:32:58
Sample Type	0:Unknown
Level	0
Sample Name	MATE 3
Sample ID	MATE 3
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	20
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\MATE 3.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	90
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
17	6,867	6,699	7,595	869257	51369	16,922	0,000	 V 			3,330	5233	28,664	0,000	1,267	1,089	0	0	0,000	0,000
18	7,866	7,595	7,936	79520	4397	18,084	0,000	 V 			3,960	59	2526,010	0,000	0,448	1,189	0	0	0,000	0,000
19	8,033	7,936	8,160	55256	4664	11,847	0,000	 V 			4,066	1162	129,125	0,000	0,066	1,027	0	0	0,000	0,000
20	8,631	8,160	8,757	157152	4885	32,167	0,000	 V 			4,442	226	664,193	0,000	0,369	1,093	0	0	0,000	0,000
21	9,015	8,757	9,205	137740	6114	22,530	0,000	 V 			4,685	1179	127,280	0,000	0,230	1,055	0	0	0,000	0,000
22	9,365	9,205	9,493	81647	5054	16,155	0,000	 V 			4,905	412	364,279	0,000	0,241	1,047	0	0	0,000	0,000
23	9,746	9,493	9,845	173061	11727	14,757	0,000	 V 			5,146	3347	44,814	0,000	0,303	1,049	0	0	0,000	0,000
24	9,922	9,845	10,037	106846	10385	10,289	0,000	 V 			5,256	1366	109,803	0,000	0,201	1,022	0	0	0,000	0,000
25	10,157	10,037	10,219	97386	9696	10,044	0,000	 V 			5,405	628	238,888	0,000	0,175	1,028	0	0	0,000	0,000
26	10,340	10,219	10,389	111694	11831	9,441	0,000	 V 			5,520	641	234,015	0,000	0,113	1,021	0	0	0,000	0,000
27	10,495	10,389	10,848	235357	13812	17,041	0,000	 V 			5,618	3822	39,246	0,000	0,133	1,018	0	0	0,000	0,000
28	11,158	10,848	13,099	7905679	623060	12,688	0,000	SV 			6,036	19530	7,680	1,165	1,329	1,074	0	0	0,000	0,000
29	11,846	11,701	12,043	22395	2099	10,669	0,000	T  			6,470	25275	5,935	0,000	2,229	1,072	0	0	0,000	0,000
30	12,232	12,043	12,437	51131	5100	10,026	0,000	TV 			6,713	30652	4,894	0,000	1,337	1,038	0	0	0,000	0,000
31	12,702	12,459	12,896	45364	3191	14,216	0,000	T  			7,010	17726	8,462	0,000	1,422	1,044	0	0	0,000	0,000
32	13,050	12,896	13,099	2218	206	10,766	0,000	TV 			7,229	56615	2,649	0,000	1,158	1,031	0	0	0,000	0,000
33	13,307	13,099	14,048	3874965	222199	17,439	0,000	 V 			7,391	16011	9,368	2,891	0,804	1,022	0	0	0,000	0,000
34	14,255	14,048	14,581	646899	41544	15,571	0,000	 V 			7,989	26490	5,663	0,000	2,458	1,081	0	0	0,000	0,000
35	14,778	14,581	14,891	265920	18504	14,371	0,000	 V 			8,319	10278	14,594	0,000	1,121	1,041	0	0	0,000	0,000
36	15,041	14,891	15,211	295850	20005	14,789	0,000	 V 			8,485	10875	13,793	0,000	0,454	1,020	0	0	0,000	0,000
37	15,381	15,211	15,541	385288	31419	12,263	0,000	 V 			8,699	30948	4,847	0,000	0,732	1,025	0	0	0,000	0,000
38	15,682	15,541	15,861	254714	16656	15,293	0,000	 V 			8,889	10033	14,951	0,000	0,617	1,022	0	0	0,000	0,000
39	15,945	15,861	16,053	115853	10320	11,226	0,000	 V 			9,055	404	371,112	0,000	0,139	1,019	0	0	0,000	0,000
40	16,324	16,053	16,480	280686	11839	23,708	0,000	 V 			9,294	715	209,860	0,000	0,135	1,026	0	0	0,000	0,000
41	16,523	16,480	16,661	114893	10984	10,460	0,000	 V 			9,419	0	0,000	0,000	0,000	1,013	0	0	0,000	0,000
42	16,918	16,661	17,237	391408	13178	29,702	0,000	 V 			9,668	1703	88,066	0,000	0,000	1,026	0	0	0,000	0,000
43	17,395	17,237	17,461	132464	10069	13,156	0,000	 V 			9,969	95	1582,733	0,000	0,109	1,031	0	0	0,000	0,000
44	17,764	17,461	17,856	259007	11786	21,976	0,000	 V 			10,202	377	398,182	0,000	0,068	1,023	0	0	0,000	0,000
45	17,932	17,856	18,016	109504	11517	9,508	0,000	 V 			10,307	44	3371,697	0,000	0,023	1,010	0	0	0,000	0,000
46	18,198	18,016	18,389	266555	12276	21,713	0,000	 V 			10,475	507	295,651	0,000	0,038	1,016	0	0	0,000	0,000
47	18,521	18,389	18,613	160297	12203	13,135	0,000	 V 			10,679	305	492,198	0,000	0,086	1,019	0	0	0,000	0,000
48	18,783	18,613	18,901	216648	13195	16,418	0,000	 V 			10,844	1138	131,858	0,000	0,081	1,015	0	0	0,000	0,000
49	19,229	18,901	19,456	465235	15601	29,821	0,000	 V 			11,125	1625	92,319	0,000	0,216	1,026	0	0	0,000	0,000
50	19,679	19,456	20,128	1207127	85163	14,174	0,000	 V 			11,410	63229	2,372	0,000	0,406	1,026	0	0	0,000	0,000
51	20,400	20,128	20,683	1741107	144790	12,025	0,000	 V 			11,864	74569	2,012	0,000	2,354	1,040	0	0	0,000	0,000
52	20,755	20,683	20,875	156558	13913	11,252	0,000	 V 			12,088	303	495,329	0,000	0,140	1,019	0	0	0,000	0,000
53	21,090	20,875	21,269	345438	16385	21,083	0,000	 V 			12,299	4365	34,365	0,000	0,111	1,017	0	0	0,000	0,000
54	21,617	21,269	21,909	1215293	77327	15,716	0,000	 V 			12,631	58239	2,576	0,000	0,645	1,027	0	0	0,000	0,000
55	22,091	21,909	22,229	256520	13873	18,491	0,000	 V 			12,930	413	363,591	0,000	0,201	1,024	0	0	0,000	0,000
56	22,309	22,229	22,421	141079	12493	11,293	0,000	 V 			13,067	285	526,502	0,000	0,045	1,011	0	0	0,000	0,000
57	22,475	22,421	22,549	91144	12004	7,593	0,000	 V 			13,172	189	791,957	0,000	0,028	1,008	0	0	0,000	0,000
58	22,785	22,549	23,147	2660249	229141	11,610	0,000	 V 			13,368	94997	1,579	0,000	0,091	1,015	0	0	0,000	0,000
59	23,266	23,147	23,456	219441	12951	16,944	0,000	 V 			13,671	3566	42,060	0,000	0,519	1,023	0	0	0,000	0,000
60	23,648	23,456	23,947	313473	12667	24,746	0,000	 V 			13,912	526	285,202	0,000	0,135	1,018	0	0	0,000	0,000
61	24,180	23,947	24,523	448735	20683	21,696	0,000	 V 			14,247	33270	4,508	0,000	0,228	1,024	0	0	0,000	0,000
62	24,677	24,523	24,832	174890	10311	16,962	0,000	 V 			14,561	5051	29,697	0,000	0,518	1,022	0	0	0,000	0,000
63	25,137	24,832	25,397	362783	15081	24,055	0,000	 V 			14,851	11163	13,438	0,000	0,393	1,020	0	0	0,000	0,000
64	25,620	25,397	25,696	158803	10354	15,337	0,000	 V 			15,155	3077	48,752	0,000	0,345	1,020	0	0	0,000	0,000
65	25,796	25,696	26,507	395364	10910	36,238	0,000	 V 			15,267	1371	109,382	0,000	0,076	1,007	0	0	0,000	0,000
66	26,996	26,507	27,307	341833	9652	35,416	0,000	 V 			16,023	15	9723,914	0,000	0,079	1,050	0	0	0,000	0,000
67	27,448	27,307	27,595	104737	6966	15,035	0,000	 V 			16,308	16430	9,129	0,000	0,032	1,018	0	0	0,000	0,000
68	27,704	27,595	27,947	102168	5591	18,272	0,000	 V 			16,470	2956	50,738	0,000	0,177	1,010	0	0	0,000	0,000
69	28,011	27,947	28,192	53672	3813	14,077	0,000	 V 			16,663	0	0,000	0,000	0,000	1,012	0	0	0,000	0,000
70	28,339	28,192	28,544	70491	3566	19,769	0,000	 V 			16,870	1672	89,737	0,000	0,000	1,012	0	0	0,000	0,000
71	28,663	28,544	28,779	43147	3136	13,758	0,000	 V 			17,074	855	175,501	0,000	0,097	1,012	0	0	0,000	0,000
72	28,789	28,779	29,301	69424	2988	23,237	0,000	 V 			17,154	0	0,000	0,000	0,000	1,005	0	0	0,000	0,000
73	29,647	29,301	30,080	65502	1686	38,861	0,000	 V 			17,695	4177	35,908	0,000	0,000	1,032	0	0	0,000	0,000
74	30,155	30,080	30,539	11666	861	13,546	0,000	 V 			18,015	16	9524,219	0,000	0,032	1,018	0	0	0,000	0,000
75	30,917	30,784	31,093	4085	436	9,373	0,000	   			18,496	204785	0,732	1,145	0,050	1,027	0	0	0,000	0,000
76	32,661	32,480	32,768	9023	989	9,127	0,000	   			19,595	300222	0,500	0,832	6,815	1,059	0	0	0,000	0,000
77	33,973	32,811	34,016	382005	8306	45,991	0,000	   			20,423	5137	29,202	0,000	1,230	1,042	0	0	0,000	0,000
78	34,084	34,016	34,165	68795	7960	8,642	0,000	 V 			20,493	832	180,336	0,000	0,033	1,003	0	0	0,000	0,000
79	34,293	34,165	34,336	74736	7453	10,027	0,000	 V 			20,625	3263	45,966	0,000	0,059	1,006	0	0	0,000	0,000
80	34,494	34,336	34,603	117812	7972	14,778	0,000	 V 			20,751	12270	12,225	0,000	0,110	1,006	0	0	0,000	0,000
81	35,070	34,603	35,413	1068956	121314	8,811	0,000	 V 			21,115	705615	0,213	0,000	0,816	1,018	0	0	0,000	0,000
82	35,489	35,413	35,563	146474	20792	7,045	0,000	 V 			21,379	205472	0,730	0,000	1,743	1,012	0	0	0,000	0,000
83	35,595	35,563	35,733	114505	14950	7,659	0,000	 V 			21,445	68930	2,176	0,000	0,247	1,003	0	0	0,000	0,000
84	35,851	35,733	35,989	135255	10551	12,819	0,000	 V 			21,607	49860	3,008	0,000	0,433	1,008	0	0	0,000	0,000
85	36,038	35,989	36,096	43509	6982	6,232	0,000	 V 			21,725	1716	87,428	0,000	0,091	1,005	0	0	0,000	0,000
86	36,336	36,096	36,480	149794	7856	19,066	0,000	 V 			21,913	15784	9,503	0,000	0,129	1,009	0	0	0,000	0,000
87	36,788	36,480	36,928	101566	3822	26,576	0,000	 V 			22,198	456	328,941	0,000	0,112	1,013	0	0	0,000	0,000
88	37,046	36,928	37,152	31734	3131	10,135	0,000	 V 			22,361	123042	1,219	0,000	0,071	1,007	0	0	0,000	0,000
89	37,234	37,152	37,376	10720	1263	8,486	0,000	 V 			22,479	4593	32,659	0,000	0,143	1,005	0	0	0,000	0,000
90	38,921	38,667	39,979	1034717	37250	27,778	0,000	   			23,543	349521	0,429	2,936	1,371	1,047	0	0	0,000	0,000

[Compound Results(PDA)]
# of IDs	0

[PDA Multi Chromatogram(Ch1)]
# of Points	      4689
Interval(msec)	640
Start Time(min)	0
End Time(min)	50,0053
Intensity Units	mAU
Intensity Multiplier	1
Type	MultiChrom
Wavelength(nm)	254
Bandwidth(nm)	4
R.Time (min)	Intensity
0,00000	0
0,01067	0
0,02133	0
0,03200	0
0,04267	0
0,05333	0
0,06400	0
0,07467	0
0,08533	0
0,09600	0
0,10667	0
0,11733	-11
0,12800	-10
0,13867	-8
0,14933	-1
0,16000	-3
0,17067	-5
0,18133	-9
0,19200	-14
0,20267	-18
0,21333	-18
0,22400	-13
0,23467	-20
0,24533	-20
0,25600	-11
0,26667	-16
0,27733	-14
0,28800	-11
0,29867	-18
0,30933	-9
0,32000	-17
0,33067	-13
0,34133	-19
0,35200	-26
0,36267	-25
0,37333	-28
0,38400	-27
0,39467	-27
0,40533	-28
0,41600	-28
0,42667	-17
0,43733	-19
0,44800	-28
0,45867	-20
0,46933	-25
0,48000	-27
0,49067	-28
0,50133	-31
0,51200	-29
0,52267	-22
0,53333	-20
0,54400	-22
0,55467	-23
0,56533	-25
0,57600	-31
0,58667	-21
0,59733	-24
0,60800	-18
0,61867	-26
0,62933	-27
0,64000	-23
0,65067	-24
0,66133	-30
0,67200	-23
0,68267	-23
0,69333	-21
0,70400	-23
0,71467	-19
0,72533	-22
0,73600	-24
0,74667	-23
0,75733	-23
0,76800	-16
0,77867	-23
0,78933	-18
0,80000	-26
0,81067	-24
0,82133	-20
0,83200	-18
0,84267	-23
0,85333	-25
0,86400	-19
0,87467	-15
0,88533	-17
0,89600	-10
0,90667	-12
0,91733	-13
0,92800	-20
0,93867	-12
0,94933	-11
0,96000	-20
0,97067	-11
0,98133	-16
0,99200	-21
1,00267	-16
1,01333	-19
1,02400	-15
1,03467	-22
1,04533	-19
1,05600	-18
1,06667	-10
1,07733	-9
1,08800	-10
1,09867	-2
1,10933	-10
1,12000	-11
1,13067	-24
1,14133	-13
1,15200	-5
1,16267	1
1,17333	27
1,18400	39
1,19467	67
1,20533	91
1,21600	128
1,22667	171
1,23733	217
1,24800	260
1,25867	303
1,26933	359
1,28000	423
1,29067	502
1,30133	588
1,31200	700
1,32267	834
1,33333	992
1,34400	1160
1,35467	1350
1,36533	1533
1,37600	1719
1,38667	1910
1,39733	2128
1,40800	2382
1,41867	2672
1,42933	3024
1,44000	3441
1,45067	3928
1,46133	4590
1,47200	5475
1,48267	6438
1,49333	7318
1,50400	8062
1,51467	8758
1,52533	9550
1,53600	10534
1,54667	11686
1,55733	12816
1,56800	13729
1,57867	14220
1,58933	14275
1,60000	14010
1,61067	13589
1,62133	13209
1,63200	12888
1,64267	12542
1,65333	12007
1,66400	11201
1,67467	10274
1,68533	9433
1,69600	8950
1,70667	9038
1,71733	9974
1,72800	12322
1,73867	16937
1,74933	23032
1,76000	27182
1,77067	27685
1,78133	25903
1,79200	23879
1,80267	22825
1,81333	22869
1,82400	23570
1,83467	24361
1,84533	24852
1,85600	24814
1,86667	24246
1,87733	23292
1,88800	22130
1,89867	20937
1,90933	19879
1,92000	19080
1,93067	18573
1,94133	18239
1,95200	17874
1,96267	17360
1,97333	16686
1,98400	16002
1,99467	15507
2,00533	15397
2,01600	15962
2,02667	17764
2,03733	21542
2,04800	27644
2,05867	35390
2,06933	43179
2,08000	49146
2,09067	52151
2,10133	52078
2,11200	49647
2,12267	45990
2,13333	42193
2,14400	39030
2,15467	36791
2,16533	35325
2,17600	34281
2,18667	33241
2,19733	32011
2,20800	30659
2,21867	29382
2,22933	28301
2,24000	27370
2,25067	26404
2,26133	25238
2,27200	23805
2,28267	22193
2,29333	20521
2,30400	18899
2,31467	17376
2,32533	15996
2,33600	14757
2,34667	13725
2,35733	12887
2,36800	12218
2,37867	11665
2,38933	11203
2,40000	10825
2,41067	10546
2,42133	10377
2,43200	10337
2,44267	10388
2,45333	10496
2,46400	10608
2,47467	10666
2,48533	10651
2,49600	10533
2,50667	10344
2,51733	10096
2,52800	9819
2,53867	9544
2,54933	9294
2,56000	9111
2,57067	9007
2,58133	9009
2,59200	9126
2,60267	9323
2,61333	9548
2,62400	9727
2,63467	9824
2,64533	9771
2,65600	9583
2,66667	9277
2,67733	8923
2,68800	8548
2,69867	8209
2,70933	7925
2,72000	7707
2,73067	7554
2,74133	7467
2,75200	7432
2,76267	7449
2,77333	7556
2,78400	7809
2,79467	8410
2,80533	9711
2,81600	12116
2,82667	15998
2,83733	21518
2,84800	28319
2,85867	35652
2,86933	42399
2,88000	47538
2,89067	50380
2,90133	50746
2,91200	48889
2,92267	45360
2,93333	40808
2,94400	35867
2,95467	31039
2,96533	26712
2,97600	23047
2,98667	20099
2,99733	17794
3,00800	15999
3,01867	14555
3,02933	13335
3,04000	12253
3,05067	11297
3,06133	10475
3,07200	9780
3,08267	9229
3,09333	8811
3,10400	8503
3,11467	8283
3,12533	8115
3,13600	7984
3,14667	7869
3,15733	7785
3,16800	7686
3,17867	7598
3,18933	7498
3,20000	7393
3,21067	7288
3,22133	7174
3,23200	7063
3,24267	6959
3,25333	6879
3,26400	6834
3,27467	6811
3,28533	6821
3,29600	6871
3,30667	6938
3,31733	7043
3,32800	7187
3,33867	7385
3,34933	7615
3,36000	7862
3,37067	8103
3,38133	8294
3,39200	8433
3,40267	8496
3,41333	8454
3,42400	8336
3,43467	8146
3,44533	7911
3,45600	7665
3,46667	7453
3,47733	7318
3,48800	7295
3,49867	7401
3,50933	7565
3,52000	7608
3,53067	7395
3,54133	6928
3,55200	6342
3,56267	5766
3,57333	5294
3,58400	4948
3,59467	4722
3,60533	4578
3,61600	4512
3,62667	4500
3,63733	4530
3,64800	4597
3,65867	4674
3,66933	4781
3,68000	4910
3,69067	5051
3,70133	5226
3,71200	5423
3,72267	5664
3,73333	5922
3,74400	6222
3,75467	6543
3,76533	6896
3,77600	7261
3,78667	7605
3,79733	7928
3,80800	8217
3,81867	8421
3,82933	8539
3,84000	8579
3,85067	8525
3,86133	8393
3,87200	8194
3,88267	7941
3,89333	7672
3,90400	7384
3,91467	7108
3,92533	6857
3,93600	6629
3,94667	6439
3,95733	6286
3,96800	6176
3,97867	6135
3,98933	6178
4,00000	6380
4,01067	6843
4,02133	7742
4,03200	9306
4,04267	11776
4,05333	15355
4,06400	20137
4,07467	25921
4,08533	32320
4,09600	38635
4,10667	44127
4,11733	48063
4,12800	49969
4,13867	49712
4,14933	47456
4,16000	43654
4,17067	38890
4,18133	33705
4,19200	28600
4,20267	23900
4,21333	19830
4,22400	16438
4,23467	13733
4,24533	11632
4,25600	10060
4,26667	8888
4,27733	8038
4,28800	7433
4,29867	7009
4,30933	6728
4,32000	6541
4,33067	6444
4,34133	6431
4,35200	6481
4,36267	6613
4,37333	6825
4,38400	7117
4,39467	7481
4,40533	7899
4,41600	8364
4,42667	8851
4,43733	9305
4,44800	9714
4,45867	10025
4,46933	10209
4,48000	10266
4,49067	10195
4,50133	9988
4,51200	9672
4,52267	9287
4,53333	8862
4,54400	8426
4,55467	8044
4,56533	7740
4,57600	7548
4,58667	7520
4,59733	7669
4,60800	7997
4,61867	8513
4,62933	9156
4,64000	9872
4,65067	10580
4,66133	11209
4,67200	11649
4,68267	11856
4,69333	11799
4,70400	11500
4,71467	10990
4,72533	10335
4,73600	9588
4,74667	8811
4,75733	8072
4,76800	7391
4,77867	6783
4,78933	6274
4,80000	5848
4,81067	5513
4,82133	5257
4,83200	5068
4,84267	4932
4,85333	4846
4,86400	4798
4,87467	4802
4,88533	4832
4,89600	4881
4,90667	4928
4,91733	5004
4,92800	5078
4,93867	5143
4,94933	5216
4,96000	5280
4,97067	5335
4,98133	5374
4,99200	5408
5,00267	5434
5,01333	5444
5,02400	5451
5,03467	5444
5,04533	5428
5,05600	5408
5,06667	5382
5,07733	5349
5,08800	5302
5,09867	5260
5,10933	5208
5,12000	5147
5,13067	5094
5,14133	5025
5,15200	4980
5,16267	4921
5,17333	4880
5,18400	4839
5,19467	4810
5,20533	4810
5,21600	4798
5,22667	4823
5,23733	4839
5,24800	4863
5,25867	4902
5,26933	4950
5,28000	4992
5,29067	5042
5,30133	5106
5,31200	5173
5,32267	5246
5,33333	5335
5,34400	5435
5,35467	5566
5,36533	5708
5,37600	5903
5,38667	6131
5,39733	6393
5,40800	6685
5,41867	6999
5,42933	7331
5,44000	7656
5,45067	7980
5,46133	8275
5,47200	8517
5,48267	8701
5,49333	8812
5,50400	8851
5,51467	8824
5,52533	8731
5,53600	8601
5,54667	8456
5,55733	8309
5,56800	8192
5,57867	8112
5,58933	8071
5,60000	8068
5,61067	8069
5,62133	8078
5,63200	8070
5,64267	8020
5,65333	7923
5,66400	7782
5,67467	7596
5,68533	7373
5,69600	7146
5,70667	6921
5,71733	6698
5,72800	6497
5,73867	6318
5,74933	6160
5,76000	6018
5,77067	5897
5,78133	5794
5,79200	5711
5,80267	5628
5,81333	5554
5,82400	5484
5,83467	5418
5,84533	5360
5,85600	5315
5,86667	5270
5,87733	5253
5,88800	5253
5,89867	5307
5,90933	5437
5,92000	5659
5,93067	5991
5,94133	6456
5,95200	7071
5,96267	7826
5,97333	8722
5,98400	9707
5,99467	10740
6,00533	11744
6,01600	12643
6,02667	13372
6,03733	13861
6,04800	14079
6,05867	14011
6,06933	13675
6,08000	13113
6,09067	12386
6,10133	11545
6,11200	10661
6,12267	9790
6,13333	8983
6,14400	8251
6,15467	7633
6,16533	7148
6,17600	6782
6,18667	6562
6,19733	6508
6,20800	6658
6,21867	7086
6,22933	7896
6,24000	9255
6,25067	11369
6,26133	14546
6,27200	19145
6,28267	25628
6,29333	34419
6,30400	45991
6,31467	60741
6,32533	78816
6,33600	100228
6,34667	124450
6,35733	150898
6,36800	178359
6,37867	205587
6,38933	230908
6,40000	253023
6,41067	270525
6,42133	282470
6,43200	288231
6,44267	287629
6,45333	280928
6,46400	268707
6,47467	251911
6,48533	231685
6,49600	209131
6,50667	185472
6,51733	161710
6,52800	138892
6,53867	117576
6,54933	98347
6,56000	81366
6,57067	66821
6,58133	54571
6,59200	44479
6,60267	36259
6,61333	29705
6,62400	24523
6,63467	20486
6,64533	17369
6,65600	15009
6,66667	13265
6,67733	12035
6,68800	11270
6,69867	10937
6,70933	11080
6,72000	11765
6,73067	13070
6,74133	15079
6,75200	17840
6,76267	21357
6,77333	25525
6,78400	30196
6,79467	35074
6,80533	39896
6,81600	44339
6,82667	48163
6,83733	51174
6,84800	53274
6,85867	54431
6,86933	54692
6,88000	54136
6,89067	52909
6,90133	51112
6,91200	48930
6,92267	46439
6,93333	43778
6,94400	41028
6,95467	38284
6,96533	35606
6,97600	33047
6,98667	30617
6,99733	28359
7,00800	26278
7,01867	24367
7,02933	22647
7,04000	21110
7,05067	19745
7,06133	18539
7,07200	17501
7,08267	16613
7,09333	15859
7,10400	15229
7,11467	14688
7,12533	14231
7,13600	13826
7,14667	13453
7,15733	13105
7,16800	12756
7,17867	12392
7,18933	12032
7,20000	11653
7,21067	11269
7,22133	10884
7,23200	10498
7,24267	10134
7,25333	9797
7,26400	9480
7,27467	9207
7,28533	8953
7,29600	8732
7,30667	8555
7,31733	8411
7,32800	8294
7,33867	8201
7,34933	8124
7,36000	8054
7,37067	8001
7,38133	7943
7,39200	7896
7,40267	7842
7,41333	7791
7,42400	7746
7,43467	7685
7,44533	7631
7,45600	7583
7,46667	7535
7,47733	7475
7,48800	7428
7,49867	7381
7,50933	7344
7,52000	7316
7,53067	7280
7,54133	7255
7,55200	7231
7,56267	7217
7,57333	7210
7,58400	7209
7,59467	7203
7,60533	7217
7,61600	7230
