[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 1.lcd
Output Date	27/02/2025
Output Time	07:16:23

[File Information]
Type	Data File
Generated	27/02/2025 06:25:55
Generated by	System Administrator
Modified	27/02/2025 07:16:22
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 06:26:19
Sample Type	0:Unknown
Level	0
Sample Name	CHIMARRAO 1
Sample ID	CHIMARRAO 1
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	27
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 1.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	89
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
17	7,339	7,221	7,605	280895	19795	14,190	0,000	 V 			3,719	3490	42,975	0,000	1,136	1,095	0	0	0,000	0,000
18	7,805	7,605	7,925	90771	4966	18,280	0,000	 V 			4,018	113	1331,644	0,000	0,271	1,081	0	0	0,000	0,000
19	8,039	7,925	8,107	52299	5159	10,137	0,000	 V 			4,168	636	236,004	0,000	0,111	1,037	0	0	0,000	0,000
20	8,238	8,107	8,320	95980	9031	10,628	0,000	 V 			4,297	2159	69,484	0,000	0,201	1,031	0	0	0,000	0,000
21	8,432	8,320	8,544	124761	10800	11,552	0,000	 V 			4,421	2898	51,760	0,000	0,291	1,029	0	0	0,000	0,000
22	8,722	8,544	8,960	480618	38853	12,370	0,000	 V 			4,608	11849	12,659	0,000	0,613	1,042	0	0	0,000	0,000
23	8,992	8,960	9,237	86756	7136	12,158	0,000	 V 			4,781	15	10059,244	0,000	0,056	1,038	0	0	0,000	0,000
24	9,746	9,237	9,973	409232	20693	19,777	0,000	 V 			5,266	9298	16,132	0,000	0,155	1,101	0	0	0,000	0,000
25	10,192	9,973	10,368	548045	37392	14,657	0,000	 V 			5,553	8280	18,117	0,000	1,048	1,055	0	0	0,000	0,000
26	10,500	10,368	10,731	466917	38554	12,111	0,000	 V 			5,751	13448	11,154	0,000	0,759	1,036	0	0	0,000	0,000
27	11,141	10,731	11,616	12906705	1078572	11,966	0,000	 V 			6,163	19221	7,804	1,179	1,877	1,072	0	0	0,000	0,000
28	11,821	11,616	12,032	177045	8888	19,919	0,000	 V 			6,601	4183	35,863	0,000	1,292	1,071	0	0	0,000	0,000
29	12,219	12,032	12,427	321372	25331	12,687	0,000	 V 			6,857	21126	7,100	0,000	0,746	1,039	0	0	0,000	0,000
30	12,598	12,427	12,640	85834	7161	11,987	0,000	 V 			7,100	226	662,943	0,000	0,205	1,035	0	0	0,000	0,000
31	12,794	12,640	12,928	148591	10756	13,814	0,000	 V 			7,226	8138	18,432	0,000	0,100	1,018	0	0	0,000	0,000
32	13,167	12,928	19,445	13100012	519842	25,200	0,000	SV 			7,466	15201	9,868	3,068	0,750	1,033	0	0	0,000	0,000
33	14,265	14,080	14,464	122418	12062	10,149	0,000	T  			8,172	39511	3,796	1,058	3,075	1,095	0	0	0,000	0,000
34	14,731	14,475	14,880	65724	4410	14,905	0,000	T  			8,471	19529	7,681	0,000	1,314	1,037	0	0	0,000	0,000
35	15,047	14,880	15,221	108551	10482	10,356	0,000	TV 			8,675	45426	3,302	0,000	0,898	1,024	0	0	0,000	0,000
36	15,384	15,221	15,467	36382	3127	11,636	0,000	TV 			8,891	11020	13,612	0,000	0,775	1,025	0	0	0,000	0,000
37	15,667	15,467	15,851	131225	9982	13,146	0,000	TV 			9,073	28590	5,247	0,000	0,590	1,020	0	0	0,000	0,000
38	15,977	15,851	16,085	50662	5022	10,089	0,000	TV 			9,272	33187	4,520	0,000	0,860	1,022	0	0	0,000	0,000
39	16,261	16,085	16,448	98209	6576	14,934	0,000	TV 			9,455	21795	6,882	0,000	0,719	1,020	0	0	0,000	0,000
40	16,549	16,448	16,715	40902	2777	14,730	0,000	TV 			9,640	2598	57,747	0,000	0,331	1,020	0	0	0,000	0,000
41	16,856	16,715	16,949	45945	3910	11,751	0,000	TV 			9,837	11623	12,906	0,000	0,319	1,020	0	0	0,000	0,000
42	17,043	16,949	17,237	41271	4075	10,127	0,000	TV 			9,958	21132	7,098	0,000	0,343	1,012	0	0	0,000	0,000
43	17,690	17,248	18,069	274472	14005	19,599	0,000	T  			10,374	25774	5,820	0,000	1,423	1,042	0	0	0,000	0,000
44	18,145	18,069	18,293	22450	2164	10,374	0,000	TV 			10,666	5024	29,858	0,000	0,621	1,028	0	0	0,000	0,000
45	18,512	18,293	18,667	54158	4694	11,538	0,000	TV 			10,902	55325	2,711	0,000	0,548	1,022	0	0	0,000	0,000
46	18,753	18,667	18,859	6274	777	8,074	0,000	TV 			11,057	29690	5,052	0,000	0,641	1,014	0	0	0,000	0,000
47	19,306	18,880	19,445	99884	5929	16,846	0,000	T  			11,413	47871	3,133	0,662	1,404	1,032	0	0	0,000	0,000
48	19,670	19,445	19,904	2671939	243399	10,978	0,000	 V 			11,647	73829	2,032	0,000	1,133	1,021	0	0	0,000	0,000
49	20,024	19,904	20,149	381473	32017	11,915	0,000	 V 			11,875	23885	6,280	0,000	0,878	1,020	0	0	0,000	0,000
50	20,372	20,149	21,259	12473216	1120478	11,132	0,000	SV 			12,098	81249	1,846	1,164	0,865	1,019	0	0	0,000	0,000
51	20,768	20,725	20,885	3724	754	4,939	0,000	T  			12,353	315552	0,475	1,745	1,825	1,021	0	0	0,000	0,000
52	21,120	20,917	21,259	80855	8935	9,049	0,000	T  			12,579	108656	1,380	0,883	1,740	1,018	0	0	0,000	0,000
53	21,599	21,259	21,952	5187946	406230	12,771	0,000	 V 			12,887	71245	2,105	0,992	1,654	1,025	0	0	0,000	0,000
54	22,104	21,952	22,229	291721	18240	15,994	0,000	 V 			13,212	15	10028,507	0,000	0,044	1,025	0	0	0,000	0,000
55	22,452	22,229	22,560	342880	18839	18,201	0,000	 V 			13,435	2691	55,734	0,000	0,028	1,017	0	0	0,000	0,000
56	22,778	22,560	23,125	5069072	444236	11,411	0,000	 V 			13,645	93627	1,602	1,274	0,322	1,016	0	0	0,000	0,000
57	23,254	23,125	23,467	321822	20283	15,867	0,000	 V 			13,951	18840	7,962	0,000	0,976	1,022	0	0	0,000	0,000
58	23,653	23,467	23,915	364779	19362	18,840	0,000	 V 			14,208	30791	4,872	0,000	0,656	1,018	0	0	0,000	0,000
59	24,172	23,915	24,501	1429507	101693	14,057	0,000	 V 			14,541	79068	1,897	0,000	1,175	1,023	0	0	0,000	0,000
60	24,674	24,501	24,853	388903	27077	14,363	0,000	 V 			14,864	50700	2,959	0,000	1,283	1,022	0	0	0,000	0,000
61	25,119	24,853	25,440	494762	22336	22,151	0,000	 V 			15,150	22798	6,579	0,000	0,808	1,019	0	0	0,000	0,000
62	25,618	25,440	25,664	137258	12495	10,985	0,000	 V 			15,471	3187	47,073	0,000	0,402	1,021	0	0	0,000	0,000
63	25,780	25,664	26,464	398654	16750	23,801	0,000	 V 			15,575	34376	4,363	0,000	0,137	1,007	0	0	0,000	0,000
64	26,571	26,464	26,656	54776	4845	11,305	0,000	 V 			16,084	563	266,280	0,000	0,314	1,033	0	0	0,000	0,000
65	27,015	26,656	27,317	232711	10248	22,708	0,000	 V 			16,369	49890	3,007	0,000	0,179	1,018	0	0	0,000	0,000
66	27,467	27,317	27,509	47729	4563	10,460	0,000	 V 			16,660	1097	136,718	0,000	0,238	1,018	0	0	0,000	0,000
67	27,604	27,509	27,872	80363	4709	17,066	0,000	 V 			16,748	2356	63,659	0,000	0,049	1,005	0	0	0,000	0,000
68	28,341	27,872	28,544	120329	4034	29,825	0,000	 V 			17,222	2162	69,393	0,000	0,313	1,028	0	0	0,000	0,000
69	28,673	28,544	29,248	91478	3278	27,909	0,000	 V 			17,435	10686	14,037	0,000	0,187	1,012	0	0	0,000	0,000
70	29,513	29,248	29,579	32493	2596	12,517	0,000	 V 			17,975	7703	19,472	0,000	0,684	1,031	0	0	0,000	0,000
71	29,631	29,579	29,803	24149	2557	9,442	0,000	 V 			18,051	7151	20,976	0,000	0,086	1,004	0	0	0,000	0,000
72	29,952	29,803	30,293	23481	1666	14,090	0,000	 V 			18,257	82117	1,827	0,000	0,352	1,011	0	0	0,000	0,000
73	30,711	30,475	30,933	11978	863	13,884	0,000	   			18,745	106958	1,402	0,000	1,913	1,027	0	0	0,000	0,000
74	31,008	30,933	31,093	2139	259	8,247	0,000	 V 			18,937	29595	5,068	0,000	0,542	1,010	0	0	0,000	0,000
75	31,219	31,093	31,509	4219	407	10,362	0,000	 V 			19,072	170736	0,879	0,000	0,413	1,007	0	0	0,000	0,000
76	33,980	32,789	34,048	233636	6757	34,579	0,000	   			20,848	7736	19,390	0,000	2,989	1,093	0	0	0,000	0,000
77	34,508	34,048	34,603	235618	10490	22,461	0,000	 V 			21,187	12309	12,187	0,000	0,379	1,016	0	0	0,000	0,000
78	34,816	34,603	34,891	118469	7463	15,874	0,000	 V 			21,385	12330	12,165	0,000	0,246	1,009	0	0	0,000	0,000
79	35,069	34,891	35,413	970182	118242	8,205	0,000	 V 			21,548	690863	0,217	0,000	0,356	1,008	0	0	0,000	0,000
80	35,488	35,413	35,563	152659	21690	7,038	0,000	 V 			21,817	195636	0,767	0,000	1,711	1,012	0	0	0,000	0,000
81	35,594	35,563	35,733	121031	15577	7,770	0,000	 V 			21,885	77488	1,936	0,000	0,255	1,003	0	0	0,000	0,000
82	35,850	35,733	35,979	139736	11146	12,537	0,000	 V 			22,050	44354	3,382	0,000	0,430	1,008	0	0	0,000	0,000
83	36,037	35,979	36,096	51847	7556	6,861	0,000	 V 			22,170	144	1041,126	0,000	0,030	1,005	0	0	0,000	0,000
84	36,335	36,096	36,491	163881	8312	19,716	0,000	 V 			22,362	13809	10,862	0,000	0,045	1,009	0	0	0,000	0,000
85	36,785	36,491	36,939	108662	4124	26,350	0,000	 V 			22,651	0	0,000	0,000	0,000	1,013	0	0	0,000	0,000
86	37,048	36,939	37,152	32628	3338	9,774	0,000	 V 			22,820	112519	1,333	0,000	0,000	1,007	0	0	0,000	0,000
87	37,234	37,152	37,376	11531	1342	8,590	0,000	 V 			22,940	1040	144,272	0,000	0,074	1,005	0	0	0,000	0,000
88	37,929	37,824	38,048	3051	494	6,170	0,000	   			23,387	673890	0,223	1,054	0,289	1,019	0	0	0,000	0,000
89	38,923	38,656	39,968	1032710	37452	27,574	0,000	   			24,026	340409	0,441	2,774	4,400	1,027	0	0	0,000	0,000

[Compound Results(PDA)]
# of IDs	0

[PDA Multi Chromatogram(Ch1)]
# of Points	      4689
Interval(msec)	640
Start Time(min)	0
End Time(min)	50,0053
Intensity Units	mAU
Intensity Multiplier	1
Type	MultiChrom
Wavelength(nm)	254
Bandwidth(nm)	4
R.Time (min)	Intensity
0,00000	0
0,01067	0
0,02133	0
0,03200	0
0,04267	0
0,05333	0
0,06400	0
0,07467	0
0,08533	0
0,09600	0
0,10667	-4
0,11733	-6
0,12800	-7
0,13867	-13
0,14933	-10
0,16000	-11
0,17067	-5
0,18133	-11
0,19200	-13
0,20267	-11
0,21333	-10
0,22400	-7
0,23467	-10
0,24533	-8
0,25600	-5
0,26667	-8
0,27733	-13
0,28800	-18
0,29867	-11
0,30933	-10
0,32000	-8
0,33067	-6
0,34133	-5
0,35200	-5
0,36267	-12
0,37333	-5
0,38400	-4
0,39467	-13
0,40533	-9
0,41600	-4
0,42667	-5
0,43733	-12
0,44800	-16
0,45867	-12
0,46933	-12
0,48000	-8
0,49067	-16
0,50133	-20
0,51200	-15
0,52267	-16
0,53333	-12
0,54400	-2
0,55467	-10
0,56533	-7
0,57600	-11
0,58667	-14
0,59733	-17
0,60800	-3
0,61867	-6
0,62933	-10
0,64000	-13
0,65067	-11
0,66133	-9
0,67200	-8
0,68267	-4
0,69333	-2
0,70400	-6
0,71467	-5
0,72533	-13
0,73600	-5
0,74667	-11
0,75733	-8
0,76800	-15
0,77867	-19
0,78933	-18
0,80000	-13
0,81067	-8
0,82133	-9
0,83200	-7
0,84267	-1
0,85333	-7
0,86400	-5
0,87467	-6
0,88533	-11
0,89600	-6
0,90667	-4
0,91733	-9
0,92800	-20
0,93867	-21
0,94933	-20
0,96000	-19
0,97067	-24
0,98133	-22
0,99200	-10
1,00267	-10
1,01333	-18
1,02400	-19
1,03467	-10
1,04533	-20
1,05600	-19
1,06667	-19
1,07733	-12
1,08800	-9
1,09867	-9
1,10933	-10
1,12000	-12
1,13067	-14
1,14133	-4
1,15200	9
1,16267	25
1,17333	37
1,18400	44
1,19467	57
1,20533	62
1,21600	72
1,22667	77
1,23733	81
1,24800	84
1,25867	83
1,26933	83
1,28000	98
1,29067	119
1,30133	139
1,31200	181
1,32267	231
1,33333	311
1,34400	412
1,35467	554
1,36533	803
1,37600	1367
1,38667	2459
1,39733	4005
1,40800	5624
1,41867	7039
1,42933	8240
1,44000	9649
1,45067	11756
1,46133	14593
1,47200	17971
1,48267	20992
1,49333	22589
1,50400	22819
1,51467	22508
1,52533	22282
1,53600	22321
1,54667	22515
1,55733	22613
1,56800	22397
1,57867	21772
1,58933	20782
1,60000	19621
1,61067	18485
1,62133	17433
1,63200	16442
1,64267	15405
1,65333	14199
1,66400	12779
1,67467	11281
1,68533	9916
1,69600	8875
1,70667	8383
1,71733	9031
1,72800	12444
1,73867	20771
1,74933	30735
1,76000	35909
1,77067	35215
1,78133	31430
1,79200	27260
1,80267	24131
1,81333	22187
1,82400	21004
1,83467	20197
1,84533	19581
1,85600	19087
1,86667	18697
1,87733	18414
1,88800	18248
1,89867	18193
1,90933	18151
1,92000	17984
1,93067	17561
1,94133	16813
1,95200	15760
1,96267	14502
1,97333	13203
1,98400	12203
1,99467	12241
2,00533	14762
2,01600	21934
2,02667	35519
2,03733	55321
2,04800	77975
2,05867	98635
2,06933	113005
2,08000	119224
2,09067	117714
2,10133	110376
2,11200	99521
2,12267	87334
2,13333	75374
2,14400	64679
2,15467	55533
2,16533	47832
2,17600	41263
2,18667	35705
2,19733	31193
2,20800	27923
2,21867	25960
2,22933	25038
2,24000	24565
2,25067	23904
2,26133	22661
2,27200	20881
2,28267	18928
2,29333	17112
2,30400	15604
2,31467	14321
2,32533	13170
2,33600	12085
2,34667	11053
2,35733	10090
2,36800	9213
2,37867	8486
2,38933	7927
2,40000	7560
2,41067	7430
2,42133	7528
2,43200	7805
2,44267	8187
2,45333	8582
2,46400	8921
2,47467	9123
2,48533	9169
2,49600	9065
2,50667	8833
2,51733	8520
2,52800	8180
2,53867	7859
2,54933	7612
2,56000	7480
2,57067	7552
2,58133	7863
2,59200	8398
2,60267	9068
2,61333	9712
2,62400	10166
2,63467	10298
2,64533	10082
2,65600	9555
2,66667	8844
2,67733	8051
2,68800	7306
2,69867	6656
2,70933	6163
2,72000	5826
2,73067	5630
2,74133	5575
2,75200	5618
2,76267	5748
2,77333	5938
2,78400	6228
2,79467	6692
2,80533	7457
2,81600	8635
2,82667	10251
2,83733	12187
2,84800	14201
2,85867	15983
2,86933	17250
2,88000	17826
2,89067	17673
2,90133	16900
2,91200	15681
2,92267	14187
2,93333	12670
2,94400	11290
2,95467	10184
2,96533	9439
2,97600	9032
2,98667	8891
2,99733	8889
3,00800	8888
3,01867	8762
3,02933	8469
3,04000	8005
3,05067	7447
3,06133	6838
3,07200	6257
3,08267	5760
3,09333	5355
3,10400	5053
3,11467	4856
3,12533	4723
3,13600	4657
3,14667	4649
3,15733	4667
3,16800	4728
3,17867	4821
3,18933	4920
3,20000	5009
3,21067	5077
3,22133	5114
3,23200	5129
3,24267	5162
3,25333	5248
3,26400	5404
3,27467	5679
3,28533	6091
3,29600	6643
3,30667	7338
3,31733	8125
3,32800	8958
3,33867	9747
3,34933	10383
3,36000	10775
3,37067	10871
3,38133	10662
3,39200	10174
3,40267	9483
3,41333	8693
3,42400	7863
3,43467	7076
3,44533	6399
3,45600	5858
3,46667	5464
3,47733	5222
3,48800	5123
3,49867	5123
3,50933	5081
3,52000	4876
3,53067	4478
3,54133	3986
3,55200	3521
3,56267	3130
3,57333	2840
3,58400	2641
3,59467	2519
3,60533	2459
3,61600	2452
3,62667	2466
3,63733	2533
3,64800	2623
3,65867	2734
3,66933	2883
3,68000	3065
3,69067	3282
3,70133	3560
3,71200	3901
3,72267	4318
3,73333	4801
3,74400	5353
3,75467	5974
3,76533	6646
3,77600	7348
3,78667	8042
3,79733	8676
3,80800	9230
3,81867	9671
3,82933	9957
3,84000	10098
3,85067	10077
3,86133	9903
3,87200	9603
3,88267	9191
3,89333	8695
3,90400	8149
3,91467	7588
3,92533	7048
3,93600	6532
3,94667	6057
3,95733	5665
3,96800	5330
3,97867	5095
3,98933	4956
4,00000	4924
4,01067	5000
4,02133	5210
4,03200	5548
4,04267	6023
4,05333	6629
4,06400	7339
4,07467	8123
4,08533	8896
4,09600	9582
4,10667	10104
4,11733	10403
4,12800	10457
4,13867	10281
4,14933	9899
4,16000	9370
4,17067	8777
4,18133	8172
4,19200	7598
4,20267	7076
4,21333	6642
4,22400	6279
4,23467	5986
4,24533	5764
4,25600	5596
4,26667	5471
4,27733	5378
4,28800	5290
4,29867	5226
4,30933	5180
4,32000	5130
4,33067	5069
4,34133	5009
4,35200	4942
4,36267	4867
4,37333	4789
4,38400	4711
4,39467	4643
4,40533	4571
4,41600	4512
4,42667	4463
4,43733	4411
4,44800	4368
4,45867	4344
4,46933	4332
4,48000	4315
4,49067	4312
4,50133	4298
4,51200	4296
4,52267	4282
4,53333	4253
4,54400	4237
4,55467	4213
4,56533	4196
4,57600	4185
4,58667	4189
4,59733	4214
4,60800	4253
4,61867	4305
4,62933	4385
4,64000	4475
4,65067	4566
4,66133	4654
4,67200	4715
4,68267	4769
4,69333	4784
4,70400	4792
4,71467	4795
4,72533	4786
4,73600	4772
4,74667	4778
4,75733	4789
4,76800	4821
4,77867	4867
4,78933	4921
4,80000	4973
4,81067	5029
4,82133	5073
4,83200	5092
4,84267	5090
4,85333	5086
4,86400	5067
4,87467	5036
4,88533	5013
4,89600	4995
4,90667	4989
4,91733	5002
4,92800	5042
4,93867	5090
4,94933	5157
4,96000	5220
4,97067	5282
4,98133	5355
4,99200	5417
5,00267	5472
5,01333	5515
5,02400	5537
5,03467	5540
5,04533	5529
5,05600	5499
5,06667	5454
5,07733	5382
5,08800	5308
5,09867	5216
5,10933	5110
5,12000	4990
5,13067	4869
5,14133	4733
5,15200	4594
5,16267	4457
5,17333	4325
5,18400	4199
5,19467	4075
5,20533	3963
5,21600	3866
5,22667	3779
5,23733	3717
5,24800	3659
5,25867	3619
5,26933	3600
5,28000	3600
5,29067	3642
5,30133	3723
5,31200	3840
5,32267	4012
5,33333	4253
5,34400	4559
5,35467	4947
5,36533	5434
5,37600	6033
5,38667	6740
5,39733	7582
5,40800	8546
5,41867	9648
5,42933	10859
5,44000	12148
5,45067	13489
5,46133	14807
5,47200	16051
5,48267	17138
5,49333	17996
5,50400	18583
5,51467	18837
5,52533	18756
5,53600	18348
5,54667	17654
5,55733	16729
5,56800	15627
5,57867	14426
5,58933	13203
5,60000	12009
5,61067	10883
5,62133	9866
5,63200	8961
5,64267	8189
5,65333	7529
5,66400	6987
5,67467	6548
5,68533	6196
5,69600	5918
5,70667	5697
5,71733	5532
5,72800	5378
5,73867	5241
5,74933	5113
5,76000	4987
5,77067	4845
5,78133	4702
5,79200	4557
5,80267	4399
5,81333	4256
5,82400	4109
5,83467	3971
5,84533	3864
5,85600	3778
5,86667	3696
5,87733	3664
5,88800	3645
5,89867	3663
5,90933	3705
5,92000	3793
5,93067	3910
5,94133	4059
5,95200	4246
5,96267	4456
5,97333	4701
5,98400	4965
5,99467	5229
6,00533	5497
6,01600	5735
6,02667	5936
6,03733	6097
6,04800	6205
6,05867	6266
6,06933	6276
6,08000	6250
6,09067	6198
6,10133	6129
6,11200	6062
6,12267	5997
6,13333	5996
6,14400	6066
6,15467	6243
6,16533	6624
6,17600	7338
6,18667	8583
6,19733	10711
6,20800	14278
6,21867	20144
6,22933	29524
6,24000	44285
6,25067	66741
6,26133	100043
6,27200	147156
6,28267	211714
6,29333	295845
6,30400	400817
6,31467	523785
6,32533	659749
6,33600	799913
6,34667	935084
6,35733	1055343
6,36800	1152738
6,37867	1222169
6,38933	1261433
6,40000	1270940
6,41067	1253370
6,42133	1212159
6,43200	1151835
6,44267	1076643
6,45333	991420
6,46400	899819
6,47467	805694
6,48533	711572
6,49600	620578
6,50667	534405
6,51733	454943
6,52800	382815
6,53867	318815
6,54933	262973
6,56000	215061
6,57067	174622
6,58133	140855
6,59200	113160
6,60267	90664
6,61333	72652
6,62400	58319
6,63467	47070
6,64533	38349
6,65600	31717
6,66667	26847
6,67733	23556
6,68800	21814
6,69867	21679
6,70933	23328
6,72000	26902
6,73067	32494
6,74133	39977
6,75200	49031
6,76267	59085
6,77333	69353
6,78400	79107
6,79467	87641
6,80533	94499
6,81600	99379
6,82667	102230
6,83733	103153
6,84800	102343
6,85867	100109
6,86933	96745
6,88000	92571
6,89067	87852
6,90133	82846
6,91200	77769
6,92267	72815
6,93333	68138
6,94400	63832
6,95467	59981
6,96533	56629
6,97600	53796
6,98667	51418
6,99733	49449
7,00800	47776
7,01867	46318
7,02933	44944
7,04000	43534
7,05067	42025
7,06133	40340
7,07200	38475
7,08267	36402
7,09333	34175
7,10400	31856
7,11467	29501
7,12533	27189
7,13600	24992
7,14667	22955
7,15733	21152
7,16800	19601
7,17867	18321
7,18933	17342
7,20000	16647
7,21067	16247
7,22133	16128
7,23200	16275
7,24267	16665
7,25333	17270
7,26400	18045
7,27467	18928
7,28533	19863
7,29600	20767
7,30667	21576
7,31733	22220
7,32800	22644
7,33867	22810
7,34933	22686
7,36000	22296
7,37067	21651
7,38133	20794
7,39200	19780
7,40267	18660
7,41333	17499
7,42400	16344
7,43467	15224
7,44533	14169
7,45600	13206
7,46667	12328
7,47733	11550
7,48800	10855
7,49867	10248
7,50933	9720
7,52000	9270
7,53067	8882
7,54133	8571
7,55200	8308
7,56267	8114
7,57333	7973
7,58400	7883
7,59467	7841
7,60533	7831
7,61600	7842
7,62667	7860
